thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,ITI.stopped,blank_screen.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
30,0,30,up,0.8710837079997873,None,None,,,30,0,30,0,168.04871783399904,,,,,,,,,167.77138845899935,168.04871783399904,0.006726666999384179,168.7713335419994,31,1,0.2,0.7,0.5,168.77168166699994,168.77665708399945,168.77665708399945,168.77665708399945,168.77665708399945,169.65661575000013,up,0.8710837079997873,None,up,0.8710837079997873,0.7,1,169.66929916699883,169.67622283399942,169.67622283399942,169.67622283399942,169.67622283399942,171.66076320899992,171.66162166699905,,,,,,171.6617213339996,None,,,NA,NA,171.66184108400012,171.67179479199876,172.65605824999875,172.66224216699993,,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
31,0,31,up,0.3059500420004042,None,None,,,31,0,31,0,172.66224216699993,,,,,,,,,172.6567394169997,172.66224216699993,0.0005226249995757826,173.6561359999996,32,1,0.2,0.7,0.5,173.6565748339999,173.66205287499906,173.66205287499906,173.66205287499906,173.66205287499906,173.9729804999988,up,0.3059500420004042,None,up,0.3059500420004042,0.7,0,173.98586287499893,173.99292666699876,173.99292666699876,173.99292666699876,173.99292666699876,175.97794629199961,175.978534124999,,,,,,175.97856304199922,None,,,NA,NA,175.97860799999944,175.9876117499989,176.97076404200016,176.97696429200005,173.66205287499906,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
32,0,32,up,0.28560558299977856,None,None,,,32,0,32,0,176.97696429200005,,,,,,,,,176.97120470899972,176.97696429200005,0.00840812500064203,177.96109162500034,33,1,0.2,0.7,0.5,177.96131683400017,177.9784437090002,177.9784437090002,177.9784437090002,177.9784437090002,178.271774249999,up,0.28560558299977856,None,up,0.28560558299977856,0.7,0,178.28398712499984,178.29117179199966,178.29117179199966,178.29117179199966,178.29117179199966,180.2722066669994,180.2731404999995,,,,,,180.27329404199918,None,,,NA,NA,180.2735005839986,180.27858416699928,181.26172608399975,181.27100970900028,177.971784166999,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
33,0,33,up,0.26838566699916555,None,None,,,33,0,33,0,181.27100970900028,,,,,,,,,181.26206554199962,181.27100970900028,0.0035456249988783384,182.25511579199883,34,1,0.2,0.7,0.5,182.25541749999866,182.27183416699881,182.27183416699881,182.27183416699881,182.27183416699881,182.5437726250002,up,0.26838566699916555,None,up,0.26838566699916555,0.7,0,182.55637025000033,182.56285512499926,182.56285512499926,182.56285512499926,182.56285512499926,184.5445734999994,184.54507070900036,,,,,,184.54511287499918,None,,,NA,NA,184.54519674999938,184.5543550000002,185.53742895899995,185.54252674999952,182.25969129199984,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
34,0,34,right,0.24065650000011374,None,None,,,34,0,34,0,185.54252674999952,,,,,,,,,185.53787462499895,185.54252674999952,0.009873874998447718,186.52634562499952,35,1,0.2,0.7,0.5,186.52656758400008,186.54306379199988,186.54306379199988,186.54306379199988,186.54306379199988,186.78882383400014,right,0.24065650000011374,None,right,0.24065650000011374,0.5,1,186.80102945900035,186.80796416699923,186.80796416699923,186.80796416699923,186.80796416699923,188.7933336669994,188.79383333399892,,,,,,188.793871459,None,,,NA,NA,188.793922249999,188.80369379199874,189.78745608399913,189.79263487499884,186.53768320899871,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
35,0,35,right,0.39013750000049185,None,None,,,35,0,35,0,189.79263487499884,,,,,,,,,189.78783937499975,189.79263487499884,0.01116695900054765,190.77650433399867,36,1,0.2,0.7,0.5,190.77671416699923,190.79363804199966,190.79363804199966,190.79363804199966,190.79363804199966,191.18931741699998,right,0.39013750000049185,None,right,0.39013750000049185,0.5,1,191.20147674999862,191.20831295899916,191.20831295899916,191.20831295899916,191.20831295899916,193.19281154199962,193.19333212499987,,,,,,193.1933589170003,None,,,NA,NA,193.19341724999867,193.20361483399938,194.18731445899903,194.1924394589987,190.78854645899992,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
36,0,36,right,0.36599199999909615,None,None,,,36,0,36,0,194.1924394589987,,,,,,,,,194.18783041699862,194.1924394589987,-0.0008589999997639097,195.17637229199863,37,1,0.2,0.7,0.5,195.17660533399976,195.1937065000002,195.1937065000002,195.1937065000002,195.1937065000002,195.56283808399894,right,0.36599199999909615,None,right,0.36599199999909615,0.5,0,195.57626379199974,195.58353062499918,195.58353062499918,195.58353062499918,195.58353062499918,197.57140158400034,197.57175187499888,,,,,,197.5717782089996,None,,,NA,NA,197.57182479199946,197.57631062499968,198.55955625000024,198.5708295839995,195.1884853749998,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
37,0,37,right,0.30125295800098684,None,None,,,37,0,37,0,198.5708295839995,,,,,,,,,198.5598627090003,198.5708295839995,-0.0009417080000275746,199.5539214170003,38,1,0.2,0.7,0.5,199.55420524999863,199.57181225000022,199.57181225000022,199.57181225000022,199.57181225000022,199.8781462499992,right,0.30125295800098684,None,right,0.30125295800098684,0.5,0,199.8905109999996,199.89718116699987,199.89718116699987,199.89718116699987,199.89718116699987,201.88743137500023,201.88778520899905,,,,,,201.88781987499897,None,,,NA,NA,201.88787387499906,201.89242962499884,202.87781324999924,202.8882751250003,199.55876179199913,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
38,0,38,right,0.24421583299954364,None,None,,,38,0,38,0,202.8882751250003,,,,,,,,,202.87814845899993,202.8882751250003,0.0005226659995969385,203.87197783400006,39,1,0.2,0.7,0.5,203.87227362500016,203.87856749999992,203.87856749999992,203.87856749999992,203.87856749999992,204.1278782089994,right,0.24421583299954364,None,right,0.24421583299954364,0.5,1,204.14182304199858,204.14829012500013,204.14829012500013,204.14829012500013,204.14829012500013,206.13819920899914,206.13854591699965,,,,,,206.13858524999887,None,,,NA,NA,206.1386498339998,206.14360883399968,207.13830170899928,207.14320733400018,203.87856749999992,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
39,0,39,right,0.4777566669999942,None,None,,,39,0,39,0,207.14320733400018,,,,,,,,,207.13863824999862,207.14320733400018,3.620799907366745e-05,208.1264489589994,40,1,0.2,0.7,0.5,208.12671033399965,208.13788545900024,208.13788545900024,208.13788545900024,208.13788545900024,208.6226755839998,right,0.4777566669999942,None,right,0.4777566669999942,0.5,0,208.63485541699993,208.64248170899918,208.64248170899918,208.64248170899918,208.64248170899918,210.62654187499902,210.62692504199913,,,,,,210.62696441699882,None,,,NA,NA,210.62703891699857,210.63748933399984,211.62230004199955,211.62742670899934,208.13788545900024,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
40,0,40,up,0.21042908299932606,None,None,,,40,0,40,0,211.62742670899934,,,,,,,,,211.62282454199885,211.62742670899934,0.0004883750007138588,212.6128341249987,41,1,0.2,0.7,0.5,212.61304649999875,212.62124037499962,212.62124037499962,212.62124037499962,212.62124037499962,212.83883708400026,up,0.21042908299932606,None,up,0.21042908299932606,0.7,1,212.85059970899965,212.85764949999975,212.85764949999975,212.85764949999975,212.85764949999975,214.84304104199873,214.84353454200027,,,,,,214.84356512500017,None,,,NA,NA,214.84361066699967,214.85407112499888,215.8370625839998,215.84211537499868,212.62124037499962,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
41,0,41,up,0.24163954200048465,None,None,,,41,0,41,0,215.84211537499868,,,,,,,,,215.83746762499868,215.84211537499868,0.010370459000114352,216.82735945899913,42,1,0.2,0.7,0.5,216.82767379199868,216.83820741699856,216.83820741699856,216.83820741699856,216.83820741699856,217.08886383400022,up,0.24163954200048465,None,up,0.24163954200048465,0.7,0,217.10116920899964,217.10790658399856,217.10790658399856,217.10790658399856,217.10790658399856,219.0936649590003,219.09432808400015,,,,,,219.0944254999995,None,,,NA,NA,219.094569375,219.10394545899908,220.08877570899858,220.09411920899947,216.83820741699856,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
42,0,42,right,0.26667970800008334,None,None,,,42,0,42,0,220.09411920899947,,,,,,,,,220.08915091699964,220.09411920899947,-0.0002814170002238825,221.07758270900013,43,1,0.2,0.7,0.5,221.07804187500005,221.0935951249994,221.0935951249994,221.0935951249994,221.0935951249994,221.3721973339998,right,0.26667970800008334,None,right,0.26667970800008334,0.5,0,221.3844256249995,221.391164749999,221.391164749999,221.391164749999,221.391164749999,223.376539375,223.3770925839999,,,,,,223.37712524999915,None,,,NA,NA,223.377179916999,223.3881313339989,224.37116400000014,224.37597616699895,221.08795366699997,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
43,0,43,up,0.6126877499991679,None,None,,,43,0,43,0,224.37597616699895,,,,,,,,,224.3714988339998,224.37597616699895,0.009763707999809412,225.3609111249989,44,1,0.2,0.7,0.5,225.36112691699964,225.3705915419996,225.3705915419996,225.3705915419996,225.3705915419996,225.98932479199902,up,0.6126877499991679,None,up,0.6126877499991679,0.7,1,226.00168520899933,226.00891087499986,226.00891087499986,226.00891087499986,226.00891087499986,227.99430312499862,227.99479291699936,,,,,,227.9948201669995,None,,,NA,NA,227.99486716699903,228.00455579200025,228.98837708399878,228.99328187500032,225.3705915419996,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
44,0,44,up,0.25246187500124506,None,None,,,44,0,44,0,228.99328187500032,,,,,,,,,228.98874491700008,228.99328187500032,0.009082874999876367,229.9762216250001,45,1,0.2,0.7,0.5,229.97643687500022,229.9953302920003,229.9953302920003,229.9953302920003,229.9953302920003,230.2559704590003,up,0.25246187500124506,None,up,0.25246187500124506,0.7,0,230.2683537089997,230.27539437499945,230.27539437499945,230.27539437499945,230.27539437499945,232.25987841699862,232.26038541699927,,,,,,232.26042766699902,None,,,NA,NA,232.26048287499907,232.27099120899948,233.25520604200028,233.2599784590002,229.98819133399957,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
45,0,45,up,0.2675535839989607,None,None,,,45,0,45,0,233.2599784590002,,,,,,,,,233.25553470900013,233.2599784590002,-0.0004231670009176014,234.243068709,46,1,0.2,0.7,0.5,234.24328258399873,234.26023237499976,234.26023237499976,234.26023237499976,234.26023237499976,234.53913591699893,up,0.2675535839989607,None,up,0.2675535839989607,0.7,1,234.55044170899964,234.55741362499975,234.55741362499975,234.55741362499975,234.55741362499975,236.5453472499994,236.54585020899867,,,,,,236.54588154199882,None,,,NA,NA,236.54592749999938,236.5542484589987,237.53811262499948,237.5428740419993,234.25358116699863,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
46,0,46,up,0.3844595840000693,None,None,,,46,0,46,0,237.5428740419993,,,,,,,,,237.53847645899987,237.5428740419993,0.008415667000008398,238.52681762499924,47,1,0.2,0.7,0.5,238.5270506249999,238.54375645899927,238.54375645899927,238.54375645899927,238.54375645899927,238.93952874999923,up,0.3844595840000693,None,up,0.3844595840000693,0.7,1,238.95130554199932,238.95789854199938,238.95789854199938,238.95789854199938,238.95789854199938,240.94187774999955,240.94240337500014,,,,,,240.942436542,None,,,NA,NA,240.94248437500028,240.95305595900027,241.93763570899864,241.94261208399985,238.53766729199924,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
47,0,47,up,0.3095830420006678,None,None,,,47,0,47,0,241.94261208399985,,,,,,,,,241.93794399999933,241.94261208399985,0.0002276659997733077,242.92809845899865,48,1,0.2,0.7,0.5,242.92832154200005,242.937978209,242.937978209,242.937978209,242.937978209,243.2556564589995,up,0.3095830420006678,None,up,0.3095830420006678,0.7,1,243.26711174999946,243.2746909999987,243.2746909999987,243.2746909999987,243.2746909999987,245.2594328340001,245.25985579199914,,,,,,245.25989204199868,None,,,NA,NA,245.25995824999882,245.27005420899877,246.25547145899873,246.2607634169999,242.937978209,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
48,0,48,up,0.3400978749996284,None,None,,,48,0,48,0,246.2607634169999,,,,,,,,,246.2557367089994,246.2607634169999,0.0009434999992663506,247.25338229199951,49,1,0.2,0.7,0.5,247.25359599999865,247.25877712500005,247.25877712500005,247.25877712500005,247.25877712500005,247.60456020899983,up,0.3400978749996284,None,up,0.3400978749996284,0.7,0,247.6174211669986,247.6243422919997,247.6243422919997,247.6243422919997,247.6243422919997,249.61059437499898,249.61114454199924,,,,,,249.6111777089991,None,,,NA,NA,249.6112252919993,249.619690042,250.60456779199922,250.60957529199914,247.25877712500005,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
49,0,49,up,0.270620916999178,None,None,,,49,0,49,0,250.60957529199914,,,,,,,,,250.6049014170003,250.60957529199914,0.010332709000067553,251.59258695899916,50,1,0.2,0.7,0.5,251.5928140420001,251.60921870899983,251.60921870899983,251.60921870899983,251.60921870899983,251.88875949999965,up,0.270620916999178,None,up,0.270620916999178,0.7,0,251.90088712499892,251.90774033399975,251.90774033399975,251.90774033399975,251.90774033399975,253.8928741669988,253.89321887499864,,,,,,253.89325587500025,None,,,NA,NA,253.89332758399905,253.90424654199887,254.8888830420001,254.89402641699962,251.60334166699977,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
50,0,50,up,0.32377045800058113,None,None,,,50,0,50,0,254.89402641699962,,,,,,,,,254.88933879199976,254.89402641699962,0.0007852090002415935,255.88678495899876,51,1,0.2,0.7,0.5,255.88702637499955,255.89196504199936,255.89196504199936,255.89196504199936,255.89196504199936,256.22289266699954,up,0.32377045800058113,None,up,0.32377045800058113,0.7,1,256.23756287499964,256.24468408400026,256.24468408400026,256.24468408400026,256.24468408400026,258.22750662499857,258.22806624999976,,,,,,258.2280918340002,None,,,NA,NA,258.22813762499936,258.23827195899867,259.22176899999977,259.22684712499904,255.89196504199936,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
51,0,51,up,0.4207668750004814,None,None,,,51,0,51,0,259.22684712499904,,,,,,,,,259.222127084,259.22684712499904,0.008975790999102173,260.21999920899907,52,1,0.2,0.7,0.5,260.2202482089997,260.2257054589991,260.2257054589991,260.2257054589991,260.2257054589991,260.65552924999974,up,0.4207668750004814,None,up,0.4207668750004814,0.7,0,260.6675725839996,260.67443187499885,260.67443187499885,260.67443187499885,260.67443187499885,262.6601950839995,262.6606839169999,,,,,,262.66072324999914,None,,,NA,NA,262.6607700839995,262.6703049589996,263.6547109999992,263.66100958399875,260.2257054589991,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
52,0,52,up,0.26774545799889893,None,None,,,52,0,52,0,263.66100958399875,,,,,,,,,263.6552107089992,263.66100958399875,0.00032137500056705903,264.6540998749988,53,1,0.2,0.7,0.5,264.65437145899887,264.65967224999986,264.65967224999986,264.65967224999986,264.65967224999986,264.9391276669994,up,0.26774545799889893,None,up,0.26774545799889893,0.7,1,264.95056750000003,264.9575398340003,264.9575398340003,264.9575398340003,264.9575398340003,266.94207774999995,266.9426074999992,,,,,,266.94264999999905,None,,,NA,NA,266.9427117919986,266.9529145839988,267.93813537499955,267.9447029169987,264.65967224999986,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
53,0,53,up,0.3188860000009299,None,None,,,53,0,53,0,267.9447029169987,,,,,,,,,267.93909208399964,267.9447029169987,0.002097624999805703,268.9281043339997,54,1,0.2,0.7,0.5,268.9282984169986,268.93764887499856,268.93764887499856,268.93764887499856,268.93764887499856,269.26306399999885,up,0.3188860000009299,None,up,0.3188860000009299,0.7,1,269.2755175839993,269.28211649999866,269.28211649999866,269.28211649999866,269.28211649999866,271.27044266699886,271.2712240419987,,,,,,271.27141087499876,None,,,NA,NA,271.27155816699997,271.2770309589996,272.2713881669988,272.2767075840002,268.93764887499856,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
54,0,54,up,0.33915041599902906,None,None,,,54,0,54,0,272.2767075840002,,,,,,,,,272.27186633400015,272.2767075840002,0.0003832080001302529,273.27059329199983,55,1,0.2,0.7,0.5,273.2708547919992,273.27584000000024,273.27584000000024,273.27584000000024,273.27584000000024,273.6217962089995,up,0.33915041599902906,None,up,0.33915041599902906,0.7,1,273.63327333399866,273.64065024999945,273.64065024999945,273.64065024999945,273.64065024999945,275.6266799589994,275.62721141699876,,,,,,275.6272439589993,None,,,NA,NA,275.6272910839998,275.6368441249997,276.6222513339999,276.6287597499995,273.27584000000024,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
55,0,55,up,0.29648679199999606,None,None,,,55,0,55,0,276.6287597499995,,,,,,,,,276.62310645899925,276.6287597499995,0.0015857500002312008,277.62060066699996,56,1,0.2,0.7,0.5,277.6208425419991,277.6256874999999,277.6256874999999,277.6256874999999,277.6256874999999,277.92843012499907,up,0.29648679199999606,None,up,0.29648679199999606,0.7,1,277.9404253339999,277.94687150000027,277.94687150000027,277.94687150000027,277.94687150000027,279.93740716699904,279.93847095899946,,,,,,279.9385756669999,None,,,NA,NA,279.9386908340002,279.94334529200023,280.9391059589998,280.946116916999,277.6256874999999,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
56,0,56,up,0.2804158750004717,None,None,,,56,0,56,0,280.946116916999,,,,,,,,,280.9399642919998,280.946116916999,0.0013588750007329509,281.9373128339994,57,1,0.2,0.7,0.5,281.93759341700024,281.9427177919988,281.9427177919988,281.9427177919988,281.9427177919988,282.2274978339992,up,0.2804158750004717,None,up,0.2804158750004717,0.7,1,282.23968366699955,282.246077374999,282.246077374999,282.246077374999,282.246077374999,284.23757079200004,284.23831995899855,,,,,,284.2384164169998,None,,,NA,NA,284.2385319999994,284.24391870900035,285.2373738339993,285.2429739170002,281.9427177919988,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
57,0,57,up,0.3213081249996321,None,None,,,57,0,57,0,285.2429739170002,,,,,,,,,285.237698334,285.2429739170002,-0.0007729579992883373,286.2274501669999,58,1,0.2,0.7,0.5,286.22765724999954,286.23773916699975,286.23773916699975,286.23773916699975,286.23773916699975,286.56053008399977,up,0.3213081249996321,None,up,0.3213081249996321,0.7,0,286.57408612499967,286.58156495899857,286.58156495899857,286.58156495899857,286.58156495899857,288.5610478339986,288.56157987499864,,,,,,288.561606792,None,,,NA,NA,288.56166904199927,288.5715405840001,289.5552654999992,289.5616529589988,286.23773916699975,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
58,0,58,up,0.29725424999924144,None,None,,,58,0,58,0,289.5616529589988,,,,,,,,,289.55603845899896,289.5616529589988,9.20409984246362e-05,290.5543920839991,59,1,0.2,0.7,0.5,290.55467591699926,290.55946258399854,290.55946258399854,290.55946258399854,290.55946258399854,290.8601143340002,up,0.29725424999924144,None,up,0.29725424999924144,0.7,1,290.8716192089996,290.87825058399903,290.87825058399903,290.87825058399903,290.87825058399903,292.8708818340001,292.8717341249994,,,,,,292.87183512499905,None,,,NA,NA,292.8719633339988,292.877517375,293.87186737499906,293.87848099999974,290.55946258399854,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
59,0,59,up,0.25860220799950184,None,None,,,59,0,59,0,293.87848099999974,,,,,,,,,293.8722190839999,293.87848099999974,0.0003223750009055948,294.87044841699935,60,1,0.2,0.7,0.5,294.87076179199903,294.87582049999946,294.87582049999946,294.87582049999946,294.87582049999946,295.13870695900005,up,0.25860220799950184,None,up,0.25860220799950184,0.7,1,295.1503277089996,295.15737266699944,295.15737266699944,295.15737266699944,295.15737266699944,297.14170654199916,297.14219862499885,,,,,,297.1422240419997,None,,,NA,NA,297.14227270899937,297.1536004999998,298.1365395419998,298.18353749999915,294.87582049999946,,,,931797,001,2025-08-07_10h38.31.714,regret_experiment,2024.2.4,121.73187944977683,1,0.2,0.7,0.5,2025-08-07 10h38.43.200169 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,298.1722442499995,298.18353749999915,,,,,,,,,,,,
