thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
31,0,31,right,0.2916012080004293,None,None,,,31,0,31,0,163.48378712500016,,,,,,,,,163.47928916599994,163.48378712500016,0.009757249999893247,164.46865170800083,32,1,0.2,0.5,0.7,164.46886212500067,164.47963037500085,164.47963037500085,164.47963037500085,164.47963037500085,164.781682791001,right,0.2916012080004293,None,right,0.2916012080004293,0.7,0,164.79454975000044,164.80153262500062,164.80153262500062,164.80153262500062,164.80153262500062,166.7857182910011,166.78612266600067,,,,,,166.78617195800143,None,,,NA,NA,166.7862463750007,166.79669308300072,167.79534058300123,167.7854801250014,164.47963037500085,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
32,0,32,right,0.38051766699936707,None,None,,,32,0,32,0,167.79534058300123,,,,,,,,,167.78583345800143,167.79534058300123,-0.00036516600084723905,168.78020670800106,33,1,0.2,0.5,0.7,168.7805042910004,168.78590525000072,168.78590525000072,168.78590525000072,168.78590525000072,169.16978291600026,right,0.38051766699936707,None,right,0.38051766699936707,0.7,1,169.18224787500003,169.18874554100148,169.18874554100148,169.18874554100148,169.18874554100148,171.17856808299985,171.17894658300065,,,,,,171.17900245800047,None,,,NA,NA,171.17909020800107,171.18396512500112,172.1802653750001,172.1708122910004,168.78590525000072,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
33,0,33,right,0.2340355840005941,None,None,,,33,0,33,0,172.1802653750001,,,,,,,,,172.17123495800115,172.1802653750001,0.0013559159997384995,173.163444875001,34,1,0.2,0.5,0.7,173.1637342080012,173.16867254099998,173.16867254099998,173.16867254099998,173.16867254099998,173.41385666600036,right,0.2340355840005941,None,right,0.2340355840005941,0.7,1,173.425657916001,173.43297366600018,173.43297366600018,173.43297366600018,173.43297366600018,175.4182460410011,175.41870525000013,,,,,,175.41875062500003,None,,,NA,NA,175.4188290410002,175.42992983300064,176.41790870800105,176.41279129100076,173.16867254099998,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
34,0,34,right,0.2459107499998936,None,None,,,34,0,34,0,176.41790870800105,,,,,,,,,176.4132120000013,176.41790870800105,-0.0008035419996303972,177.40265004100002,35,1,0.2,0.5,0.7,177.40289545800078,177.41321195800083,177.41321195800083,177.41321195800083,177.41321195800083,177.66421666600036,right,0.2459107499998936,None,right,0.2459107499998936,0.7,1,177.67564770799981,177.68296533300054,177.68296533300054,177.68296533300054,177.68296533300054,179.66979370800073,179.6701324580008,,,,,,179.67017162500088,None,,,NA,NA,179.67022474999976,179.67991454100047,180.66806966600052,180.66292008300115,177.41321195800083,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
35,0,35,right,0.2813861669983453,None,None,,,35,0,35,0,180.66806966600052,,,,,,,,,180.66334745800123,180.66806966600052,0.008882916001311969,181.65102854100041,36,1,0.2,0.5,0.7,181.6512677080009,181.6688167500015,181.6688167500015,181.6688167500015,181.6688167500015,181.9533198750014,right,0.2813861669983453,None,right,0.2813861669983453,0.7,1,181.9648908750005,181.9716040000003,181.9716040000003,181.9716040000003,181.9716040000003,183.9629132910013,183.96333466600117,,,,,,183.9633667500002,None,,,NA,NA,183.96341466600097,183.96767954100142,184.96341408300032,184.95172387500133,181.66203445800056,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
36,0,36,right,0.3963519160006399,None,None,,,36,0,36,0,184.96341408300032,,,,,,,,,184.95197833300153,184.96341408300032,8.037500083446503e-05,185.9469880000015,37,1,0.2,0.5,0.7,185.94717750000018,185.95199195799978,185.95199195799978,185.95199195799978,185.95199195799978,186.3547909580011,right,0.3963519160006399,None,right,0.3963519160006399,0.7,1,186.36802154100042,186.3746877499998,186.3746877499998,186.3746877499998,186.3746877499998,188.36336287500126,188.364324958,,,,,,188.36444525000115,None,,,NA,NA,188.36456945800091,188.37029425000037,189.36845754100068,189.36343900000065,185.95199195799978,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
37,0,37,right,0.5266832080014865,None,None,,,37,0,37,0,189.36845754100068,,,,,,,,,189.3637925410003,189.36845754100068,-0.0007154579998314148,190.35180608300107,38,1,0.2,0.5,0.7,190.35212733300068,190.3636292500014,190.3636292500014,190.3636292500014,190.3636292500014,190.8965336250003,right,0.5266832080014865,None,right,0.5266832080014865,0.7,0,190.91050504099985,190.917368583001,190.917368583001,190.917368583001,190.917368583001,192.90234987500116,192.90262150000126,,,,,,192.90265675000046,None,,,NA,NA,192.90270645800047,192.91282995800066,193.91138512500038,193.90125004100082,190.3636292500014,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
38,0,38,right,0.37270695799998066,None,None,,,38,0,38,0,193.91138512500038,,,,,,,,,193.90160712500074,193.91138512500038,0.008780500000284519,194.89662500000122,39,1,0.2,0.5,0.7,194.89699166600076,194.90199629100061,194.90199629100061,194.90199629100061,194.90199629100061,195.2822421660003,right,0.37270695799998066,None,right,0.37270695799998066,0.7,1,195.29429941600029,195.30091012500088,195.30091012500088,195.30091012500088,195.30091012500088,197.28364775000045,197.284250875,,,,,,197.28429437500017,None,,,NA,NA,197.28435854100098,197.2949329160001,198.2848683330012,198.27955962499982,194.90199629100061,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
39,0,39,right,0.22779116700075974,None,None,,,39,0,39,0,198.2848683330012,,,,,,,,,198.2801059580015,198.2848683330012,0.000615167000432848,199.2691770830006,40,1,0.2,0.5,0.7,199.26938620800138,199.27877016599996,199.27877016599996,199.27877016599996,199.27877016599996,199.5136861660012,right,0.22779116700075974,None,right,0.22779116700075974,0.7,1,199.52581720800117,199.533262500001,199.533262500001,199.533262500001,199.533262500001,201.51945837499989,201.51991591600017,,,,,,201.5199595410013,None,,,NA,NA,201.5200118749999,201.52874087500095,202.51690733299984,202.5119424580007,199.27877016599996,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
40,0,40,right,0.23653579199890373,None,None,,,40,0,40,0,202.51690733299984,,,,,,,,,202.51244450000013,202.51690733299984,0.008123375000650412,203.50111554100113,41,1,0.2,0.5,0.7,203.5014545410013,203.51771983300023,203.51771983300023,203.51771983300023,203.51771983300023,203.76328066600036,right,0.23653579199890373,None,right,0.23653579199890373,0.7,0,203.77770170800068,203.7844242500014,203.7844242500014,203.7844242500014,203.7844242500014,205.76815595800144,205.7685577500015,,,,,,205.76860116600074,None,,,NA,NA,205.7686805000012,205.77973533300064,206.77825041600045,206.76739337500112,203.5122080000001,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
41,0,41,right,0.48246583299987833,None,None,,,41,0,41,0,206.77825041600045,,,,,,,,,206.76775441600148,206.77825041600045,-0.0008697910016053356,207.76289916600035,42,1,0.2,0.5,0.7,207.76316683300138,207.76821920800103,207.76821920800103,207.76821920800103,207.76821920800103,208.252725458,right,0.48246583299987833,None,right,0.48246583299987833,0.7,0,208.2650186660012,208.2720102910007,208.2720102910007,208.2720102910007,208.2720102910007,210.25303862500004,210.25358358300036,,,,,,210.25362716600102,None,,,NA,NA,210.253679458001,210.26225404100114,211.25356770800136,211.24735908300136,207.76821920800103,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
42,0,42,right,0.2869852080002602,None,None,,,42,0,42,0,211.25356770800136,,,,,,,,,211.24820683300095,211.25356770800136,3.383400144230109e-05,212.2465219580008,43,1,0.2,0.5,0.7,212.24679258300057,212.25193154100089,212.25193154100089,212.25193154100089,212.25193154100089,212.54618941599983,right,0.2869852080002602,None,right,0.2869852080002602,0.7,0,212.56068766600038,212.56799895800032,212.56799895800032,212.56799895800032,212.56799895800032,214.55121175000022,214.5515105000013,,,,,,214.55153845800123,None,,,NA,NA,214.55160312500084,214.56265304100089,215.55074175000118,215.54600016600125,212.25193154100089,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
43,0,43,right,0.2520230000009178,None,None,,,43,0,43,0,215.55074175000118,,,,,,,,,215.54630633300076,215.55074175000118,-0.0007110000005923212,216.53511733300002,44,1,0.2,0.5,0.7,216.53540362500098,216.54661516600027,216.54661516600027,216.54661516600027,216.54661516600027,216.80520487500144,right,0.2520230000009178,None,right,0.2520230000009178,0.7,1,216.82045133300016,216.82893175000027,216.82893175000027,216.82893175000027,216.82893175000027,218.81282108300002,218.81367537500046,,,,,,218.81377687500026,None,,,NA,NA,218.81391508300112,218.81895200000145,219.81118241600052,219.80193908300134,216.54661516600027,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
44,0,44,right,0.3029727080011071,None,None,,,44,0,44,0,219.81118241600052,,,,,,,,,219.80223462499998,219.81118241600052,0.0022544580006069737,220.79701320800086,45,1,0.2,0.5,0.7,220.79742754100153,220.80272658300055,220.80272658300055,220.80272658300055,220.80272658300055,221.11420929100132,right,0.3029727080011071,None,right,0.3029727080011071,0.7,1,221.12621949999993,221.1332364580012,221.1332364580012,221.1332364580012,221.1332364580012,223.11909537500105,223.11969708300057,,,,,,223.11974012500104,None,,,NA,NA,223.11979475000044,223.12912479100123,224.11923458300043,224.11288729100124,220.80272658300055,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
45,0,45,right,0.37248591699972167,None,None,,,45,0,45,0,224.11923458300043,,,,,,,,,224.11379687500084,224.11923458300043,-0.0004676669996115379,225.11238616599985,46,1,0.2,0.5,0.7,225.11269683300088,225.11777416600125,225.11777416600125,225.11777416600125,225.11777416600125,225.49712345800071,right,0.37248591699972167,None,right,0.37248591699972167,0.7,0,225.51037687500138,225.51707620800153,225.51707620800153,225.51707620800153,225.51707620800153,227.5015134160003,227.50207525000042,,,,,,227.50210275000063,None,,,NA,NA,227.50214962500104,227.51101570799983,228.49979975000133,228.49490983299984,225.11777416600125,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
46,0,46,right,0.2690769579985499,None,None,,,46,0,46,0,228.49979975000133,,,,,,,,,228.49529495800016,228.49979975000133,0.009043000000019674,229.48454850000053,47,1,0.2,0.5,0.7,229.48478950000026,229.50016508299996,229.50016508299996,229.50016508299996,229.50016508299996,229.7802490410013,right,0.2690769579985499,None,right,0.2690769579985499,0.7,1,229.79344354100067,229.80227812500016,229.80227812500016,229.80227812500016,229.80227812500016,231.78675250000015,231.7873066660013,,,,,,231.78733662500053,None,,,NA,NA,231.7874062910014,231.7950226660014,232.78376495800148,232.77891683300004,229.49461599999995,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
47,0,47,right,0.2590344999989611,None,None,,,47,0,47,0,232.78376495800148,,,,,,,,,232.77931216600155,232.78376495800148,0.007973375000801752,233.76679837499978,48,1,0.2,0.5,0.7,233.76709995800047,233.78394900000058,233.78394900000058,233.78394900000058,233.78394900000058,234.04800183299994,right,0.2590344999989611,None,right,0.2590344999989611,0.7,1,234.05967379100002,234.068326083001,234.068326083001,234.068326083001,234.068326083001,236.05085320800026,236.0511949160009,,,,,,236.0512312910014,None,,,NA,NA,236.05128175000027,236.06250341600025,237.05066941600126,237.04575145800118,233.77788241600138,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
48,0,48,right,0.21908012499989127,None,None,,,48,0,48,0,237.05066941600126,,,,,,,,,237.04607858300005,237.05066941600126,-0.00043887500032724347,238.0341696659998,49,1,0.2,0.5,0.7,238.03443420800068,238.04616729100053,238.04616729100053,238.04616729100053,238.04616729100053,238.27063204099977,right,0.21908012499989127,None,right,0.21908012499989127,0.7,1,238.28219900000113,238.2886457500008,238.2886457500008,238.2886457500008,238.2886457500008,240.27865554100026,240.27900466600113,,,,,,240.27904554100132,None,,,NA,NA,240.27911808300087,240.28414604099999,241.27915383300024,241.26745575000132,238.04616729100053,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
49,0,49,right,0.2368531249994703,None,None,,,49,0,49,0,241.27915383300024,,,,,,,,,241.26783912500105,241.27915383300024,0.00016241699995589443,242.262927916001,50,1,0.2,0.5,0.7,242.26346595799987,242.26849458300057,242.26849458300057,242.26849458300057,242.26849458300057,242.51354683300087,right,0.2368531249994703,None,right,0.2368531249994703,0.7,1,242.52502350000032,242.53166633300134,242.53166633300134,242.53166633300134,242.53166633300134,244.51740979100032,244.5183312500012,,,,,,244.51842395800122,None,,,NA,NA,244.51854950000052,244.5282917500008,245.5169685410001,245.51198991599995,242.26849458300057,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
50,0,50,right,0.23017574999903445,None,None,,,50,0,50,0,245.5169685410001,,,,,,,,,245.51247287500155,245.5169685410001,0.010532250000323984,246.51235054100107,51,1,0.2,0.5,0.7,246.51261933300157,246.51771325000118,246.51771325000118,246.51771325000118,246.51771325000118,246.7521375410015,right,0.23017574999903445,None,right,0.23017574999903445,0.7,1,246.76395870800116,246.77047975000096,246.77047975000096,246.77047975000096,246.77047975000096,248.76146970800073,248.7624095830015,,,,,,248.7625872080007,None,,,NA,NA,248.76272329099993,248.76733012500154,249.76816800000051,249.76275808300124,246.51771325000118,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
51,0,51,right,0.36722275000101945,None,None,,,51,0,51,0,249.76816800000051,,,,,,,,,249.7631432500002,249.76816800000051,0.00047983299918996636,250.7617234999998,52,1,0.2,0.5,0.7,250.7620133750006,250.76707066600102,250.76707066600102,250.76707066600102,250.76707066600102,251.13730691599994,right,0.36722275000101945,None,right,0.36722275000101945,0.7,1,251.14892837500156,251.15537708300144,251.15537708300144,251.15537708300144,251.15537708300144,253.14477725000143,253.14510408300157,,,,,,253.14514045800024,None,,,NA,NA,253.14518675,253.15057900000102,254.15054304099976,254.14533595800094,250.76707066600102,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
52,0,52,right,0.3199926670004061,None,None,,,52,0,52,0,254.15054304099976,,,,,,,,,254.1458212080015,254.15054304099976,0.0006681250015390106,255.13387529100146,53,1,0.2,0.5,0.7,255.13422654100032,255.14567650000026,255.14567650000026,255.14567650000026,255.14567650000026,255.4683907079998,right,0.3199926670004061,None,right,0.3199926670004061,0.7,0,255.48145908300103,255.48785266600134,255.48785266600134,255.48785266600134,255.48785266600134,257.4796363330006,257.48027533300046,,,,,,257.4803651660004,None,,,NA,NA,257.4804813330011,257.485159666001,258.4786412909998,258.46837808300006,255.14567650000026,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
53,0,53,right,0.3306912080006441,None,None,,,53,0,53,0,258.4786412909998,,,,,,,,,258.4687305000007,258.4786412909998,0.003948125000533764,259.4624592910004,54,1,0.2,0.5,0.7,259.46315445800064,259.4787096250002,259.4787096250002,259.4787096250002,259.4787096250002,259.8131333330002,right,0.3306912080006441,None,right,0.3306912080006441,0.7,1,259.82447358300124,259.8316344579998,259.8316344579998,259.8316344579998,259.8316344579998,261.8173356660009,261.8177893330012,,,,,,261.81785050000144,None,,,NA,NA,261.8179063330008,261.8283157500009,262.8183829999998,262.812990208,259.46819016600057,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
54,0,54,right,0.28855858300084947,None,None,,,54,0,54,0,262.8183829999998,,,,,,,,,262.8139760410013,262.8183829999998,0.0005618750001303852,263.8121217500011,55,1,0.2,0.5,0.7,263.8123725410005,263.8172357910007,263.8172357910007,263.8172357910007,263.8172357910007,264.1127892500008,right,0.28855858300084947,None,right,0.28855858300084947,0.7,1,264.12566408300154,264.13233354100157,264.13233354100157,264.13233354100157,264.13233354100157,266.1167197499999,266.1172342500013,,,,,,266.1172692500004,None,,,NA,NA,266.11732683300033,266.1289080410006,267.11655354100003,267.11171225,263.8172357910007,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
55,0,55,left,0.284353540999291,None,None,,,55,0,55,0,267.11655354100003,,,,,,,,,267.11207629100136,267.11655354100003,-0.0006476670005213236,268.0996632080005,56,1,0.2,0.5,0.7,268.0999288330004,268.11671691599986,268.11671691599986,268.11671691599986,268.11671691599986,268.40366687500136,left,0.284353540999291,None,left,0.284353540999291,0.2,1,268.41515425000034,268.4218903330002,268.4218903330002,268.4218903330002,268.4218903330002,270.4113577500011,270.41177312500076,,,,,,270.41181895800037,None,,,NA,NA,270.411899875,270.4163804580003,271.41215454099984,271.4026632080004,268.11147733300095,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
56,0,56,left,0.2887310410005739,None,None,,,56,0,56,0,271.41215454099984,,,,,,,,,271.40300179100086,271.41215454099984,0.00034058299934258685,272.3955049160013,57,1,0.2,0.5,0.7,272.39581483300026,272.40096712500053,272.40096712500053,272.40096712500053,272.40096712500053,272.6964591249998,left,0.2887310410005739,None,left,0.2887310410005739,0.2,1,272.7079646250004,272.71494737500143,272.71494737500143,272.71494737500143,272.71494737500143,274.7008758330012,274.7013590000006,,,,,,274.7013927500011,None,,,NA,NA,274.7014479999998,274.71176758300135,275.7002948750014,275.69557137500124,272.40096712500053,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
57,0,57,left,0.38800104199981433,None,None,,,57,0,57,0,275.7002948750014,,,,,,,,,275.69589137500043,275.7002948750014,0.010266958001011517,276.6857572080007,58,1,0.2,0.5,0.7,276.6860170830005,276.6938961249998,276.6938961249998,276.6938961249998,276.6938961249998,277.0864371660009,left,0.38800104199981433,None,left,0.38800104199981433,0.2,1,277.0986986250009,277.1052962499998,277.1052962499998,277.1052962499998,277.1052962499998,279.0957976660011,279.0964922910007,,,,,,279.09659075000127,None,,,NA,NA,279.09670625000035,279.1015612500014,280.0945780410002,280.08463620800103,276.6938961249998,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
58,0,58,left,0.26908245799859287,None,None,,,58,0,58,0,280.0945780410002,,,,,,,,,280.0849326660009,280.0945780410002,0.003214667000065674,281.07810150000114,59,1,0.2,0.5,0.7,281.0783711660006,281.0946165410005,281.0946165410005,281.0946165410005,281.0946165410005,281.37056704099996,left,0.26908245799859287,None,left,0.26908245799859287,0.2,0,281.3843902910012,281.39100258300095,281.39100258300095,281.39100258300095,281.39100258300095,283.3781604579999,283.3786921660012,,,,,,283.37873916600074,None,,,NA,NA,283.37880858300014,283.3831547080008,284.3778872080002,284.36688958300147,281.08276741600093,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
59,0,59,left,0.32206904200029385,None,None,,,59,0,59,0,284.3778872080002,,,,,,,,,284.3676338330006,284.3778872080002,-0.0008313750004163012,285.3620568330007,60,1,0.2,0.5,0.7,285.3623346250006,285.3672136660007,285.3672136660007,285.3672136660007,285.3672136660007,285.69975591600087,left,0.32206904200029385,None,left,0.32206904200029385,0.2,0,285.7119212910002,285.71844141600013,285.71844141600013,285.71844141600013,285.71844141600013,287.70066662499994,287.70101729100134,,,,,,287.7010742500006,None,,,NA,NA,287.7011501249999,287.7118559160008,288.7626107080014,288.69640445799996,285.3672136660007,,,,734722,001,2025-08-07_10h53.41.207,regret_experiment,2024.2.4,119.94572551783905,1,0.2,0.5,0.7,2025-08-07 10h53.51.244946 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,288.7482229160014,288.7626107080014,,,,,,,,,,,,
