thisN,thisTrialN,thisRepN,key_resp_1.keys,key_resp_1.rt,key_resp_1.duration,regret_key.keys,regret_key.rt,regret_key.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,begin_exp.started,begin.started,advance_key.started,begin_exp.stopped,advance_key.keys,advance_key.rt,advance_key.duration,Fixation.started,fixcross.started,etRecord.started,Fixation.stopped,trial_num,participant_cond,prob_left,prob_up,prob_right,Choice.started,tree1_img.started,tree2_img.started,tree3_img.started,key_resp_1.started,Choice.stopped,trials.key_resp_1.keys,trials.key_resp_1.rt,trials.key_resp_1.duration,choice_key,choice_rt,choice_prob,points,Feedback.started,appleImage.started,tree1.started,tree2.started,tree3.started,Feedback.stopped,RegretRating.started,regret_scale.started,regret_key.started,rtree1.started,rtree2.started,rtree3.started,RegretRating.stopped,trials.regret_key.keys,trials.regret_key.rt,trials.regret_key.duration,regret_rating,regret_rt,ITI.started,blank_screen.started,blank_screen.stopped,ITI.stopped,fixcross.stopped,avg_regret,EndScreen.started,end_display.started,participant,session,date,expName,psychopyVersion,frameRate,participant_cond,prob_left,prob_up,prob_right,expStart,
9,0,9,right,0.46200070800000503,None,2,0.3341220830000111,None,9,0,9,0,54.654686083,,,,,,,,,54.64897595799994,54.654686083,-0.00048604199992041686,55.64746437499991,10,1,0.5,0.2,0.7,55.64777566700002,55.6545615,55.6545615,55.6545615,55.6545615,56.12138216699998,right,0.46200070800000503,None,right,0.46200070800000503,0.7,0,56.134179124999946,56.14162949999991,56.14162949999991,56.14162949999991,56.14162949999991,58.129446583000004,58.136084457999914,58.14205974999993,58.14205974999993,58.14205974999993,58.14205974999993,58.14205974999993,58.48167574999991,2,0.3341220830000111,None,2,0.3341220830000111,58.481757374999916,58.48833987499995,59.486362207999946,59.48065558299993,55.6545615,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
10,0,10,left,0.2841537499999731,None,None,,,10,0,10,0,59.486362207999946,,,,,,,,,59.481035667000015,59.486362207999946,-0.0006643330000315473,60.47169974999997,11,1,0.5,0.2,0.7,60.47195024999996,60.48020537499997,60.48020537499997,60.48020537499997,60.48020537499997,60.770042750000016,left,0.2841537499999731,None,left,0.2841537499999731,0.5,1,60.78268983299995,60.78941741699998,60.78941741699998,60.78941741699998,60.78941741699998,62.77060145799999,62.771137167000006,,,,,,62.77116816699993,None,,,NA,NA,62.77122850000001,62.77910137499998,63.769066332999955,63.76368249999996,60.48020537499997,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
11,0,11,left,0.3073660000000018,None,2,0.5132781670000668,None,11,0,11,0,63.769066332999955,,,,,,,,,63.764069457999994,63.769066332999955,0.009387624999931177,64.75301208299993,12,1,0.5,0.2,0.7,64.75328049999996,64.76921508299995,64.76921508299995,64.76921508299995,64.76921508299995,65.08139879199996,left,0.3073660000000018,None,left,0.3073660000000018,0.5,0,65.09500170799993,65.10481787499998,65.10481787499998,65.10481787499998,65.10481787499998,67.08555154199996,67.092224042,67.10122608299991,67.10122608299991,67.10122608299991,67.10122608299991,67.10122608299991,67.62163504199998,2,0.5132781670000668,None,2,0.5132781670000668,67.62173074999998,67.63378966699997,68.63014520799993,68.62075449999998,64.76309441699993,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
12,0,12,right,0.27827158299999155,None,None,,,12,0,12,0,68.63014520799993,,,,,,,,,68.621081,68.63014520799993,-0.0006011250000028667,69.61502787500001,13,1,0.5,0.2,0.7,69.61527241699991,69.62251595800001,69.62251595800001,69.62251595800001,69.62251595800001,69.90690191699991,right,0.27827158299999155,None,right,0.27827158299999155,0.7,1,69.92377295799997,69.93439112499993,69.93439112499993,69.93439112499993,69.93439112499993,71.91388108299998,71.91458545799992,,,,,,71.91463791699994,None,,,NA,NA,71.914767042,71.91989729199997,72.918798875,72.91281216699997,69.62251595800001,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
13,0,13,right,0.3262950419999697,None,None,,,13,0,13,0,72.918798875,,,,,,,,,72.91331808299992,72.918798875,0.004196249999949941,73.90309879199992,14,1,0.5,0.2,0.7,73.90333874999999,73.91393825,73.91393825,73.91393825,73.91393825,74.262846083,right,0.3262950419999697,None,right,0.3262950419999697,0.7,1,74.28234375,74.34363695799993,74.34363695799993,74.34363695799993,74.34363695799993,76.26356545800002,76.26426133299992,,,,,,76.26438024999993,None,,,NA,NA,76.26453412499995,76.26944758299999,77.26391979199991,77.25322087500001,73.91393825,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
14,0,14,right,0.388221041999941,None,None,,,14,0,14,0,77.26391979199991,,,,,,,,,77.25359737499991,77.26391979199991,-0.0004839579999043053,78.25315349999994,15,1,0.5,0.2,0.7,78.25346974999991,78.26488566699993,78.26488566699993,78.26488566699993,78.26488566699993,78.655280458,right,0.388221041999941,None,right,0.388221041999941,0.7,1,78.66836395799999,78.67915162499992,78.67915162499992,78.67915162499992,78.67915162499992,80.66352291699991,80.66386733299998,,,,,,80.66390799999999,None,,,NA,NA,80.66399274999992,80.66887912499999,81.66966533300001,81.66443312499996,78.26488566699993,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
15,0,15,right,0.2799091659999249,None,None,,,15,0,15,0,81.66966533300001,,,,,,,,,81.66480020799997,81.66966533300001,0.0008695830000533533,82.66325741699995,16,1,0.5,0.2,0.7,82.66353283299998,82.66875862500001,82.66875862500001,82.66875862500001,82.66875862500001,82.953160583,right,0.2799091659999249,None,right,0.2799091659999249,0.7,1,82.96625179199998,82.97383116699996,82.97383116699996,82.97383116699996,82.97383116699996,84.95345204199998,84.954015583,,,,,,84.95405479199997,None,,,NA,NA,84.954129792,84.96291804199996,85.95120033299997,85.946122167,82.66875862500001,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
16,0,16,right,0.21097537499997543,None,None,,,16,0,16,0,85.95120033299997,,,,,,,,,85.94659287499996,85.95120033299997,0.009375666999972054,86.93522845799998,17,1,0.5,0.2,0.7,86.935440083,86.95351579199996,86.95351579199996,86.95351579199996,86.95351579199996,87.16958345799992,right,0.21097537499997543,None,right,0.21097537499997543,0.7,1,87.18367483299994,87.19081774999995,87.19081774999995,87.19081774999995,87.19081774999995,89.17936066699997,89.18010808299994,,,,,,89.180204333,None,,,NA,NA,89.18033512499994,89.18540133299996,90.17899883299992,90.16873216699992,86.94669516699992,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
17,0,17,right,0.27267333400004645,None,None,,,17,0,17,0,90.17899883299992,,,,,,,,,90.16934933300001,90.17899883299992,0.0036106659999859403,91.162200375,18,1,0.5,0.2,0.7,91.162493875,91.18014679199996,91.18014679199996,91.18014679199996,91.18014679199996,91.46384979200002,right,0.27267333400004645,None,right,0.27267333400004645,0.7,1,91.47537491699995,91.482786583,91.482786583,91.482786583,91.482786583,93.47001112499993,93.470498292,,,,,,93.47053291700001,None,,,NA,NA,93.47058441699994,93.47912833299995,94.46953041699999,94.46372141699999,91.16691404199992,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
18,0,18,right,0.2569817080000121,None,1,1.9883665419999943,None,18,0,18,0,94.46953041699999,,,,,,,,,94.46497454199994,94.46953041699999,-0.0009509159999652184,95.46286462499995,19,1,0.5,0.2,0.7,95.46308775,95.46798941700001,95.46798941700001,95.46798941700001,95.46798941700001,95.73242833299992,right,0.2569817080000121,None,right,0.2569817080000121,0.7,0,95.74659595799994,95.75307399999997,95.75307399999997,95.75307399999997,95.75307399999997,97.73520999999994,97.74344712499999,97.75136629199994,97.75136629199994,97.75136629199994,97.75136629199994,97.75136629199994,99.74786108299998,1,1.9883665419999943,None,1,1.9883665419999943,99.74793120799995,99.75395637499992,100.7519041669999,100.74691124999993,95.46798941700001,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
19,0,19,right,0.22577354200006994,None,None,,,19,0,19,0,100.7519041669999,,,,,,,,,100.747233875,100.7519041669999,-0.0006557080000675342,101.73485433299993,20,1,0.5,0.2,0.7,101.73508212499996,101.746155542,101.746155542,101.746155542,101.746155542,101.98045924999997,right,0.22577354200006994,None,right,0.22577354200006994,0.7,1,101.99257566699998,101.99949683299997,101.99949683299997,101.99949683299997,101.99949683299997,103.98593012499998,103.98643016699998,,,,,,103.98647208299997,None,,,NA,NA,103.98652174999995,103.99629766699991,104.98603025,104.980359583,101.746155542,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
20,0,20,right,0.2525401670000065,None,None,,,20,0,20,0,104.98603025,,,,,,,,,104.9810635,104.98603025,-0.00039162499990652577,105.97012324999992,21,1,0.5,0.2,0.7,105.97036891699997,105.97933095799999,105.97933095799999,105.97933095799999,105.97933095799999,106.23618904199998,right,0.2525401670000065,None,right,0.2525401670000065,0.7,1,106.24800833299992,106.25562729199999,106.25562729199999,106.25562729199999,106.25562729199999,108.24670095800002,108.24734016699995,,,,,,108.24744691699993,None,,,NA,NA,108.24761929199997,108.25314708299993,109.25328270799992,109.24674966700002,105.97933095799999,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
21,0,21,left,0.31255754200003594,None,3,0.4188792500000318,None,21,0,21,0,109.25328270799992,,,,,,,,,109.24717033299999,109.25328270799992,-0.00035833300000831514,110.24712870799999,22,1,0.5,0.2,0.7,110.24733824999998,110.25214866699991,110.25214866699991,110.25214866699991,110.25214866699991,110.570922,left,0.31255754200003594,None,left,0.31255754200003594,0.5,0,110.58595808299992,110.59552812499999,110.59552812499999,110.59552812499999,110.59552812499999,112.58006658299996,112.58895991700001,112.59594770799993,112.59594770799993,112.59594770799993,112.59594770799993,112.59594770799993,113.02075754199996,3,0.4188792500000318,None,3,0.4188792500000318,113.020835208,113.02923120799994,114.01710687499997,114.01210500000002,110.25214866699991,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
22,0,22,up,0.28231208299996524,None,None,,,22,0,22,0,114.01710687499997,,,,,,,,,114.01249824999991,114.01710687499997,0.008257958000058352,115.00255770799993,23,1,0.5,0.2,0.7,115.00279920799994,115.01890212499995,115.01890212499995,115.01890212499995,115.01890212499995,115.30269520799993,up,0.28231208299996524,None,up,0.28231208299996524,0.2,1,115.31432208299998,115.32308449999994,115.32308449999994,115.32308449999994,115.32308449999994,117.30349087499997,117.30398387499997,,,,,,117.30401941699995,None,,,NA,NA,117.30406716699997,117.31305087499993,118.30195416699996,118.29652358299995,115.01329870799998,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
23,0,23,up,0.2537940409999919,None,2,0.37599487500006035,None,23,0,23,0,118.30195416699996,,,,,,,,,118.297354208,118.30195416699996,0.009034832999986975,119.28645945799997,24,1,0.5,0.2,0.7,119.286686583,119.30278345799991,119.30278345799991,119.30278345799991,119.30278345799991,119.56445954200001,up,0.2537940409999919,None,up,0.2537940409999919,0.2,0,119.57748166699992,119.58410495800001,119.58410495800001,119.58410495800001,119.58410495800001,121.56816612499995,121.57475062499998,121.59585079199996,121.59585079199996,121.59585079199996,121.59585079199996,121.59585079199996,121.98020837499996,2,0.37599487500006035,None,2,0.37599487500006035,121.980294458,121.98697983299996,122.984509667,122.97944324999992,119.29575837499999,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
24,0,24,up,0.28174758300008307,None,3,0.8003409579999925,None,24,0,24,0,122.984509667,,,,,,,,,122.97980104199996,122.984509667,-0.00044354100009513786,123.96792045799998,25,1,0.5,0.2,0.7,123.96820620799997,123.97836204199996,123.97836204199996,123.97836204199996,123.97836204199996,124.26518166699998,up,0.28174758300008307,None,up,0.28174758300008307,0.2,0,124.27888908299997,124.28555054200001,124.28555054200001,124.28555054200001,124.28555054200001,126.269259917,126.27586199999996,126.28343462499993,126.28343462499993,126.28343462499993,126.28343462499993,126.28343462499993,127.08817520799994,3,0.8003409579999925,None,3,0.8003409579999925,127.08823974999996,127.09573220799996,128.088601542,128.08063845799995,123.97836204199996,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
25,0,25,left,0.2710572500000126,None,None,,,25,0,25,0,128.088601542,,,,,,,,,128.08143474999997,128.088601542,0.0004547080000065762,129.07864712499997,26,1,0.5,0.2,0.7,129.078937667,129.08499825,129.08499825,129.08499825,129.08499825,129.36382170799993,left,0.2710572500000126,None,left,0.2710572500000126,0.5,1,129.375243833,129.38344370799996,129.38344370799996,129.38344370799996,129.38344370799996,131.36817679199999,131.36875195799996,,,,,,131.368785042,None,,,NA,NA,131.36885208299998,131.379065458,132.36961229199994,132.3638847919999,129.08499825,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
26,0,26,left,0.31726195800001733,None,2,0.9246089999999185,None,26,0,26,0,132.36961229199994,,,,,,,,,132.36480708299996,132.36961229199994,0.0008565000000544387,133.362500458,27,1,0.5,0.2,0.7,133.36278916699996,133.367695917,133.367695917,133.367695917,133.367695917,133.68655041699992,left,0.31726195800001733,None,left,0.31726195800001733,0.5,0,133.69888387499998,133.70532312499995,133.70532312499995,133.70532312499995,133.70532312499995,135.696146,135.704923625,135.711029875,135.711029875,135.711029875,135.711029875,135.711029875,136.64779329199996,2,0.9246089999999185,None,2,0.9246089999999185,136.64786395800002,136.654812708,137.65415608299998,137.64762695799993,133.367695917,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
27,0,27,left,0.2960365000000138,None,None,,,27,0,27,0,137.65415608299998,,,,,,,,,137.64856737499997,137.65415608299998,0.0007865830000355345,138.646997542,28,1,0.5,0.2,0.7,138.64765491699995,138.65276337499995,138.65276337499995,138.65276337499995,138.65276337499995,138.952566875,left,0.2960365000000138,None,left,0.2960365000000138,0.5,1,138.96399504199996,138.97050862499998,138.97050862499998,138.97050862499998,138.97050862499998,140.96265345799998,140.96309541699998,,,,,,140.963131042,None,,,NA,NA,140.96318037499998,140.967374167,141.9619292499999,141.95063208299996,138.65276337499995,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
28,0,28,left,0.3704482079999707,None,2,0.25559020900004725,None,28,0,28,0,141.9619292499999,,,,,,,,,141.95100116699996,141.9619292499999,0.0036477080000167916,142.94772516699993,29,1,0.5,0.2,0.7,142.94838783299997,142.95361587499997,142.95361587499997,142.95361587499997,142.95361587499997,143.33076725,left,0.3704482079999707,None,left,0.3704482079999707,0.5,0,143.342812375,143.34929958299995,143.34929958299995,143.34929958299995,143.34929958299995,145.33610224999995,145.34278208299997,145.34948808299998,145.34948808299998,145.34948808299998,145.34948808299998,145.34948808299998,145.61371987500002,2,0.25559020900004725,None,2,0.25559020900004725,145.613794708,145.61990416699996,146.613545208,146.603218083,142.95361587499997,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
29,0,29,right,0.25543991600000027,None,None,,,29,0,29,0,146.613545208,,,,,,,,,146.60355379199996,146.613545208,-0.00016087500000594446,147.59737095799994,30,1,0.5,0.2,0.7,147.59831729199993,147.60498941699996,147.60498941699996,147.60498941699996,147.60498941699996,147.86509745799992,right,0.25543991600000027,None,right,0.25543991600000027,0.7,1,147.87708629199994,147.88498645799996,147.88498645799996,147.88498645799996,147.88498645799996,149.87020395799993,149.87070666699992,,,,,,149.87074770799995,None,,,NA,NA,149.870822417,149.8790047079999,150.871333875,150.86451254199994,147.60498941699996,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
30,0,30,right,0.39827500000001237,None,None,,,30,0,30,0,150.871333875,,,,,,,,,150.86531412499994,150.871333875,0.0006657500000528671,151.86371987500002,31,1,0.5,0.2,0.7,151.86397833299998,151.8698045,151.8698045,151.8698045,151.8698045,152.27073066699995,right,0.39827500000001237,None,right,0.39827500000001237,0.7,1,152.283555083,152.29155804200002,152.29155804200002,152.29155804200002,152.29155804200002,154.27959887499992,154.28017616699992,,,,,,154.28021654199995,None,,,NA,NA,154.28026820799994,154.28636499999993,155.279134333,155.27065654199998,151.8698045,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
31,0,31,right,0.2931209590000208,None,None,,,31,0,31,0,155.279134333,,,,,,,,,155.27098858299996,155.279134333,0.004001458000061575,156.26265445799993,32,1,0.5,0.2,0.7,156.26289795799994,156.27925308299996,156.27925308299996,156.27925308299996,156.27925308299996,156.58180937499992,right,0.2931209590000208,None,right,0.2931209590000208,0.7,1,156.59341262499993,156.600233958,156.600233958,156.600233958,156.600233958,158.5875175829999,158.58801783299998,,,,,,158.58806174999995,None,,,NA,NA,158.5881096669999,158.596448333,159.78875466699992,159.58025487499992,156.26741774999994,,,,744341,001,2025-08-07_15h17.29.304,regret_experiment,2024.2.4,117.74951198125122,1,0.5,0.2,0.7,2025-08-07 15h17.41.759165 -0700,
