pid,condition,trial_index,type_lab,choice,choice_rt,choice_prob,points,regret,regret_rt,tree_1,tree_2,tree_3,totalpoints,final_points,tree_best,tree_medium,tree_worst,choice_goodbad,event_type,label,msg_time,i.start,i.end,sac_gstx,sac_gsty,sac_genx,sac_geny,sac_duration,fix_gstx,fix_gsty,fix_genx,fix_geny,fix_duration
88188,regret,40,feedback,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,saccade,FEEDBACK_40,238141,239098,239147,502,432.5,876,586.79998779296875,49,NA,NA,NA,NA,NA
88188,regret,40,feedback,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,saccade,FEEDBACK_40,238141,239949,240114,895.5999755859375,597.70001220703125,895.29998779296875,579.4000244140625,165,NA,NA,NA,NA,NA
88188,regret,40,regret,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,saccade,REGRET_40,240131,240468,240493,885.5999755859375,575.70001220703125,979.29998779296875,603.0999755859375,25,NA,NA,NA,NA,NA
88188,regret,40,fixation,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,saccade,FIX_40,241131,241437,241473,624.79998779296875,593.79998779296875,862.9000244140625,611.70001220703125,36,NA,NA,NA,NA,NA
88188,regret,40,fixation,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,saccade,FIX_40,241131,241821,241842,868,611.9000244140625,888.4000244140625,616.5,21,NA,NA,NA,NA,NA
88188,regret,40,feedback,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,fixation,FEEDBACK_40,238141,238626,239097,NA,NA,NA,NA,NA,516,442.5,502.2000122070313,432.3999938964844,471
88188,regret,40,feedback,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,fixation,FEEDBACK_40,238141,239148,239948,NA,NA,NA,NA,NA,875.9000244140625,587.4000244140625,895.0999755859375,597.29998779296875,800
88188,regret,40,regret,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,fixation,REGRET_40,240131,240494,241030,NA,NA,NA,NA,NA,982.9000244140624,603.0999755859375,1018.5999755859376,609.20001220703125,536
88188,regret,40,fixation,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,fixation,FIX_40,241131,241255,241436,NA,NA,NA,NA,NA,617.20001220703125,593.5999755859375,624.70001220703125,593.9000244140625,181
88188,regret,40,fixation,1,0.3287950830417685,0.7,1,NA,NA,0.7,0.2,0.5,90,372,1,3,2,best,fixation,FIX_40,241131,241474,241820,NA,NA,NA,NA,NA,864.20001220703125,612.29998779296875,868,612.5,346
88188,regret,41,choice,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,CHOICE_41,242131,242401,242446,893.20001220703125,610.4000244140625,533,584.70001220703125,45,NA,NA,NA,NA,NA
88188,regret,41,choice,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,CHOICE_41,242131,242488,242639,529.5,580.0999755859375,536,516.5999755859375,151,NA,NA,NA,NA,NA
88188,regret,41,feedback,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,FEEDBACK_41,242817,243102,243271,551.0999755859375,515.9000244140625,525.70001220703125,455.5,169,NA,NA,NA,NA,NA
88188,regret,41,feedback,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,FEEDBACK_41,242817,243935,243977,527.79998779296875,434.7999877929687,583.79998779296875,575.70001220703125,42,NA,NA,NA,NA,NA
88188,regret,41,feedback,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,FEEDBACK_41,242817,244013,244425,598.20001220703125,556,532.9000244140625,445.7999877929687,412,NA,NA,NA,NA,NA
88188,regret,41,regret,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,REGRET_41,244805,245247,245348,542.29998779296875,437.6000061035156,568.20001220703125,501.8999938964844,101,NA,NA,NA,NA,NA
88188,regret,41,fixation,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,FIX_41,245799,246033,246081,569.5999755859375,491.2999877929687,868,595.5999755859375,48,NA,NA,NA,NA,NA
88188,regret,41,fixation,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,saccade,FIX_41,245799,246556,246570,889.9000244140625,601.0999755859375,925.70001220703125,627,14,NA,NA,NA,NA,NA
88188,regret,41,choice,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,fixation,CHOICE_41,242131,242447,242487,NA,NA,NA,NA,NA,535.29998779296875,584.70001220703125,530.4000244140625,580.20001220703125,40
88188,regret,41,feedback,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,fixation,FEEDBACK_41,242817,243272,243934,NA,NA,NA,NA,NA,525.9000244140625,455.5,528.29998779296875,434.6000061035156,662
88188,regret,41,feedback,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,fixation,FEEDBACK_41,242817,243978,244012,NA,NA,NA,NA,NA,583.5,576,597.5,554.20001220703125,34
88188,regret,41,fixation,1,0.6490070000290871,0.7,1,NA,NA,0.7,0.2,0.5,91,372,1,3,2,best,fixation,FIX_41,245799,246082,246555,NA,NA,NA,NA,NA,868.20001220703125,594,888.9000244140625,600.79998779296875,473
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,246970,247015,918,616.0999755859375,566.0999755859375,586.9000244140625,45,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,247069,247077,569.29998779296875,558.20001220703125,559,581.79998779296875,8,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,247149,247224,566.5,562.79998779296875,558.79998779296875,589.5,75,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,247416,247433,556.9000244140625,572.5999755859375,548.4000244140625,598.20001220703125,17,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,247596,247609,560.70001220703125,585.5,525.29998779296875,571.5,13,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,247858,248002,517,614.5,514.79998779296875,600.70001220703125,144,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,248406,248441,513.70001220703125,615.29998779296875,531.5999755859375,562.4000244140625,35,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,248595,248952,529.4000244140625,561.79998779296875,512.79998779296875,654.5,357,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,CHOICE_42,246799,249749,249773,527.5,615,528.0999755859375,618.9000244140625,24,NA,NA,NA,NA,NA
88188,regret,42,feedback,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,FEEDBACK_42,251067,251330,251359,517,671.29998779296875,570.5,510.1000061035156,29,NA,NA,NA,NA,NA
88188,regret,42,feedback,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,FEEDBACK_42,251067,251887,252066,564.5999755859375,402.7999877929687,541.5,636.70001220703125,179,NA,NA,NA,NA,NA
88188,regret,42,regret,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,REGRET_42,253054,253460,253759,663.0999755859375,563.4000244140625,716.5999755859375,543.9000244140625,299,NA,NA,NA,NA,NA
88188,regret,42,fixation,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,FIX_42,254049,254307,254339,690.9000244140625,593.9000244140625,927.20001220703125,613.4000244140625,32,NA,NA,NA,NA,NA
88188,regret,42,fixation,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,saccade,FIX_42,254049,254632,255020,918.79998779296875,609.0999755859375,706.70001220703125,620.5,388,NA,NA,NA,NA,NA
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,247016,247068,NA,NA,NA,NA,NA,566,587.29998779296875,568.4000244140625,560.29998779296875,52
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,247078,247148,NA,NA,NA,NA,NA,558.29998779296875,582.5,566.29998779296875,564.29998779296875,70
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,247225,247415,NA,NA,NA,NA,NA,561.20001220703125,581.70001220703125,557.20001220703125,570.9000244140625,190
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,247434,247595,NA,NA,NA,NA,NA,548.70001220703125,594.29998779296875,561.70001220703125,585.4000244140625,161
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,247610,247857,NA,NA,NA,NA,NA,526.0999755859375,571.0999755859375,517.0999755859375,613.0999755859375,247
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,248003,248405,NA,NA,NA,NA,NA,514.79998779296875,599.9000244140625,514.20001220703125,614.79998779296875,402
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,248442,248594,NA,NA,NA,NA,NA,532.0999755859375,559.29998779296875,529.9000244140625,561.9000244140625,152
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,248953,249748,NA,NA,NA,NA,NA,512.4000244140625,654.29998779296875,527.0999755859375,615.5999755859375,795
88188,regret,42,choice,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,CHOICE_42,246799,249774,249836,NA,NA,NA,NA,NA,528.5999755859375,618.70001220703125,524.5999755859375,625.70001220703125,62
88188,regret,42,feedback,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,FEEDBACK_42,251067,251200,251329,NA,NA,NA,NA,NA,514.20001220703125,644.0999755859375,517,670.9000244140625,129
88188,regret,42,feedback,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,FEEDBACK_42,251067,251360,251886,NA,NA,NA,NA,NA,570.4000244140625,512.79998779296875,565.9000244140625,404.7999877929687,526
88188,regret,42,feedback,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,FEEDBACK_42,251067,252067,252149,NA,NA,NA,NA,NA,540.70001220703125,639.5999755859375,539.0999755859375,588.0999755859375,82
88188,regret,42,regret,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,REGRET_42,253054,253210,253459,NA,NA,NA,NA,NA,673,619.20001220703125,663.20001220703125,563.5999755859375,249
88188,regret,42,regret,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,REGRET_42,253054,253760,253841,NA,NA,NA,NA,NA,716.70001220703125,543.9000244140625,711.20001220703125,548,81
88188,regret,42,fixation,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,FIX_42,254049,254143,254306,NA,NA,NA,NA,NA,693.4000244140625,613.0999755859375,688,600.4000244140625,163
88188,regret,42,fixation,1,4.227840750012547,0.7,1,NA,NA,0.7,0.2,0.5,92,372,1,3,2,best,fixation,FIX_42,254049,254340,254631,NA,NA,NA,NA,NA,923.20001220703125,613.70001220703125,918.79998779296875,609.5999755859375,291
88188,regret,43,choice,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,CHOICE_43,255049,255272,255458,700.4000244140625,611.20001220703125,532.70001220703125,578.79998779296875,186,NA,NA,NA,NA,NA
88188,regret,43,feedback,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FEEDBACK_43,255466,255892,255914,519.70001220703125,564.29998779296875,548.9000244140625,481.2999877929687,22,NA,NA,NA,NA,NA
88188,regret,43,feedback,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FEEDBACK_43,255466,256145,256351,535.79998779296875,440.1000061035156,494.6000061035156,526.29998779296875,206,NA,NA,NA,NA,NA
88188,regret,43,fixation,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_43,258448,258882,258943,733.20001220703125,608.70001220703125,876,625,61,NA,NA,NA,NA,NA
88188,regret,43,fixation,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_43,258448,258967,259293,863.0999755859375,632.29998779296875,720.9000244140625,612.5,326,NA,NA,NA,NA,NA
88188,regret,43,feedback,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FEEDBACK_43,255466,255915,256144,NA,NA,NA,NA,NA,549.5999755859375,477.5,539.20001220703125,441.2999877929687,229
88188,regret,43,feedback,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FEEDBACK_43,255466,256352,256820,NA,NA,NA,NA,NA,494.2999877929687,526.79998779296875,508.5,536.29998779296875,468
88188,regret,43,fixation,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_43,258448,258622,258881,NA,NA,NA,NA,NA,727.70001220703125,606,733.5,608,259
88188,regret,43,fixation,1,0.3874617079854943,0.7,1,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_43,258448,258944,258966,NA,NA,NA,NA,NA,877.20001220703125,626.5999755859375,865.70001220703125,632.5,22
88188,regret,44,choice,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,CHOICE_44,259439,259463,259586,725.5,631.0999755859375,683.29998779296875,608.79998779296875,123,NA,NA,NA,NA,NA
88188,regret,44,choice,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,CHOICE_44,259439,259725,259753,694,600.0999755859375,528,622.5999755859375,28,NA,NA,NA,NA,NA
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FEEDBACK_44,259827,260552,260703,556.4000244140625,434.2999877929687,539.20001220703125,494,151,NA,NA,NA,NA,NA
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FEEDBACK_44,259827,260855,261073,553.4000244140625,517.29998779296875,542.0999755859375,567.20001220703125,218,NA,NA,NA,NA,NA
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FEEDBACK_44,259827,261313,261355,534.4000244140625,582.20001220703125,555.9000244140625,528.9000244140625,42,NA,NA,NA,NA,NA
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FEEDBACK_44,259827,261578,261747,545.5999755859375,466.5,533.5999755859375,501.8999938964844,169,NA,NA,NA,NA,NA
88188,regret,44,regret,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,REGRET_44,261815,262204,262223,538.20001220703125,518.4000244140625,618,539.4000244140625,19,NA,NA,NA,NA,NA
88188,regret,44,regret,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,REGRET_44,261815,262545,262566,643.0999755859375,591.5,697.79998779296875,610.5,21,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,262940,262964,879.0999755859375,643.0999755859375,879.9000244140625,639.20001220703125,24,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,263007,263055,881,638.70001220703125,882.20001220703125,636.5,48,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,263084,263107,882.5,637.4000244140625,921.0999755859376,676.5,23,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,263134,263190,920.0999755859376,680.29998779296875,916.0999755859376,678.9000244140625,56,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,263231,263251,913,673.0999755859375,913.4000244140624,673.70001220703125,20,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,263277,263364,911.0999755859376,671.5,909.5999755859376,667.5,87,NA,NA,NA,NA,NA
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,saccade,FIX_44,262806,263425,263575,910.0999755859376,682.4000244140625,905.70001220703125,667.70001220703125,150,NA,NA,NA,NA,NA
88188,regret,44,choice,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,CHOICE_44,259439,259587,259724,NA,NA,NA,NA,NA,684,610.5999755859375,694.0999755859375,599.9000244140625,137
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FEEDBACK_44,259827,260704,260854,NA,NA,NA,NA,NA,538.9000244140625,495.6000061035156,552,516.4000244140625,150
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FEEDBACK_44,259827,261074,261312,NA,NA,NA,NA,NA,542,567.9000244140625,533.29998779296875,582,238
88188,regret,44,feedback,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FEEDBACK_44,259827,261356,261577,NA,NA,NA,NA,NA,551.20001220703125,492.8999938964844,544,465.2999877929687,221
88188,regret,44,regret,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,REGRET_44,261815,262224,262544,NA,NA,NA,NA,NA,616.4000244140625,542.20001220703125,642.9000244140625,591.79998779296875,320
88188,regret,44,regret,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,REGRET_44,261815,262567,262793,NA,NA,NA,NA,NA,694.0999755859375,611.70001220703125,697.79998779296875,622.9000244140625,226
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,262820,262939,NA,NA,NA,NA,NA,872.29998779296875,642.70001220703125,878.4000244140625,643.0999755859375,119
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,262965,263006,NA,NA,NA,NA,NA,879.79998779296875,640.70001220703125,880.5999755859375,637.9000244140625,41
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,263056,263083,NA,NA,NA,NA,NA,882,636.4000244140625,882.0999755859375,637,27
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,263108,263133,NA,NA,NA,NA,NA,918.0999755859376,675.79998779296875,916.70001220703125,673.5,25
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,263191,263230,NA,NA,NA,NA,NA,914.9000244140624,677,913,673.0999755859375,39
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,263252,263276,NA,NA,NA,NA,NA,913.29998779296875,673.79998779296875,911.5,671.4000244140625,24
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,263365,263424,NA,NA,NA,NA,NA,909.4000244140624,667.5999755859375,907.5999755859376,666.70001220703125,59
88188,regret,44,fixation,1,0.35582379199331626,0.7,0,NA,NA,0.7,0.2,0.5,93,372,1,3,2,best,fixation,FIX_44,262806,263576,263694,NA,NA,NA,NA,NA,905.4000244140624,667.79998779296875,905.79998779296875,667.79998779296875,118
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,264378,264402,608.0999755859375,641,506.5,580.5,24,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,264521,264664,499,570.79998779296875,518.79998779296875,590.5999755859375,143,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,264686,264705,518.70001220703125,591.29998779296875,519.29998779296875,588.4000244140625,19,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,264809,264893,512.5999755859375,611.70001220703125,1038.5999755859375,659.9000244140625,84,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,264918,264923,1039.5,654.70001220703125,1045,667.5999755859375,5,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,264982,264994,1055.800048828125,681.5,1045.699951171875,663.5,12,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,265043,265059,1055.5999755859375,688.5,1050.0999755859375,682.0999755859375,16,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,265134,265263,1063,697,1049.0999755859375,684.4000244140625,129,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,265305,266516,1051.800048828125,696.9000244140625,1049.800048828125,676.0999755859375,1211,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,266590,266650,556.0999755859375,593.29998779296875,555.0999755859375,580.29998779296875,60,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,266861,266987,542.70001220703125,574.4000244140625,500.2000122070313,575.4000244140625,126,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,267263,267290,515.5999755859375,590.5999755859375,537.79998779296875,597.0999755859375,27,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,267434,267579,536.5,593.4000244140625,556,601.5,145,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,267644,267656,558.9000244140625,619.20001220703125,562.20001220703125,588.0999755859375,12,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,267727,267781,569.4000244140625,574.5999755859375,553.4000244140625,593.9000244140625,54,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,268044,268070,539,588.5999755859375,531.20001220703125,615.9000244140625,26,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,268473,268625,527.5999755859375,625.79998779296875,510.6000061035156,663.20001220703125,152,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,268894,270466,549.9000244140625,597.0999755859375,545.79998779296875,642.9000244140625,1572,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,270524,270658,562.4000244140625,656.0999755859375,525.5999755859375,662,134,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,271641,271683,542.29998779296875,647.9000244140625,541.9000244140625,639.4000244140625,42,NA,NA,NA,NA,NA
88188,regret,45,choice,3,13.42236074997345,0.5,1,NA,NA,0.7,0.2,0.5,94,372,1,3,2,medium,saccade,CHOICE_45,263799,271825,271846,551.0999755859375,639.29998779296875,549.9000244140625,635.4000244140625,21,NA,NA,NA,NA,NA
