pid,condition,trial_index,choice,choice_rt,choice_prob,points,regret,regret_rt,tree_1,tree_2,tree_3,totalpoints,final_points,tree_best,tree_medium,tree_worst,choice_goodbad
34003,late_regret,54,3,0.3646777500034659,0.7,0,1,0.35729587500100024,0.2,0.5,0.7,247,357,3,2,1,best
34003,late_regret,55,1,0.3013532090044464,0.2,0,1,0.4046578750057961,0.2,0.5,0.7,247,357,3,2,1,worst
34003,late_regret,56,1,0.2958792909994372,0.2,0,1,0.42942095900070854,0.2,0.5,0.7,247,357,3,2,1,worst
34003,late_regret,57,2,0.3280195420011296,0.5,1,NA,NA,0.2,0.5,0.7,248,357,3,2,1,medium
34003,late_regret,58,3,0.4686527920057415,0.7,1,NA,NA,0.2,0.5,0.7,249,357,3,2,1,best
34003,late_regret,59,1,0.39375324999855366,0.2,0,1,0.5707955830002902,0.2,0.5,0.7,249,357,3,2,1,worst
34003,late_regret,60,2,0.2978184590028832,0.5,0,1,0.5463253339985386,0.2,0.5,0.7,249,357,3,2,1,medium
34054,control,1,1,0.7837877919955645,0.7,0,NA,NA,NA,NA,NA,249,357,NA,NA,NA,NA
34054,control,2,2,0.7963952089776285,0.5,0,NA,NA,NA,NA,NA,249,357,NA,NA,NA,NA
34054,control,3,1,0.3653030830028001,0.7,1,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,4,3,0.5912494160002097,0.2,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,5,3,0.4070029580034315,0.2,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,6,1,0.2713614999956917,0.7,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,7,2,0.6788048750022426,0.5,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,8,2,0.5906049170007464,0.5,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,9,1,1.201039250008762,0.7,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,10,1,0.35636045900173485,0.7,0,NA,NA,NA,NA,NA,250,357,NA,NA,NA,NA
34054,control,11,2,0.3697680000041146,0.5,1,NA,NA,NA,NA,NA,251,357,NA,NA,NA,NA
34054,control,12,1,0.32994679201510735,0.7,1,NA,NA,NA,NA,NA,252,357,NA,NA,NA,NA
34054,control,13,2,0.3698960000183434,0.5,1,NA,NA,NA,NA,NA,253,357,NA,NA,NA,NA
34054,control,14,3,0.3490081669879146,0.2,1,NA,NA,NA,NA,NA,254,357,NA,NA,NA,NA
34054,control,15,3,0.5132224999833852,0.2,1,NA,NA,NA,NA,NA,255,357,NA,NA,NA,NA
34054,control,16,2,0.3845657080237288,0.5,1,NA,NA,NA,NA,NA,256,357,NA,NA,NA,NA
34054,control,17,1,0.6891478750039823,0.7,0,NA,NA,NA,NA,NA,256,357,NA,NA,NA,NA
34054,control,18,3,0.29620983300264925,0.2,0,NA,NA,NA,NA,NA,256,357,NA,NA,NA,NA
34054,control,19,1,0.27314154198393226,0.7,1,NA,NA,NA,NA,NA,257,357,NA,NA,NA,NA
34054,control,20,2,0.4746691249893047,0.5,0,NA,NA,NA,NA,NA,257,357,NA,NA,NA,NA
34054,control,21,1,0.6174245830043219,0.7,1,NA,NA,NA,NA,NA,258,357,NA,NA,NA,NA
34054,control,22,1,0.3687627920007799,0.7,1,NA,NA,NA,NA,NA,259,357,NA,NA,NA,NA
34054,control,23,1,0.4289908749924507,0.7,0,NA,NA,NA,NA,NA,259,357,NA,NA,NA,NA
34054,control,24,3,0.0973130839993246,0.2,0,NA,NA,NA,NA,NA,259,357,NA,NA,NA,NA
34054,control,25,2,0.4562072080152575,0.5,0,NA,NA,NA,NA,NA,259,357,NA,NA,NA,NA
34054,control,26,2,0.4772914999921341,0.5,1,NA,NA,NA,NA,NA,260,357,NA,NA,NA,NA
34054,control,27,1,0.29908716698992066,0.7,1,NA,NA,NA,NA,NA,261,357,NA,NA,NA,NA
34054,control,28,2,0.4284162919793744,0.5,1,NA,NA,NA,NA,NA,262,357,NA,NA,NA,NA
34054,control,29,1,0.7429126249917317,0.7,1,NA,NA,NA,NA,NA,263,357,NA,NA,NA,NA
34054,control,30,3,0.3899157499836292,0.2,0,NA,NA,NA,NA,NA,263,357,NA,NA,NA,NA
34054,control,31,2,0.5509596659976523,0.5,1,NA,NA,NA,NA,NA,264,357,NA,NA,NA,NA
34054,control,32,1,0.05450912498054094,0.7,0,NA,NA,NA,NA,NA,264,357,NA,NA,NA,NA
34054,control,33,3,0.1444189999892842,0.2,0,NA,NA,NA,NA,NA,264,357,NA,NA,NA,NA
34054,control,34,2,0.4707033330050763,0.5,0,NA,NA,NA,NA,NA,264,357,NA,NA,NA,NA
34054,control,35,1,0.4632188339892309,0.7,0,NA,NA,NA,NA,NA,264,357,NA,NA,NA,NA
34054,control,36,2,0.5055339579994325,0.5,1,NA,NA,NA,NA,NA,265,357,NA,NA,NA,NA
34054,control,37,1,0.26726466600666754,0.7,1,NA,NA,NA,NA,NA,266,357,NA,NA,NA,NA
34054,control,38,2,0.48294979199999943,0.5,1,NA,NA,NA,NA,NA,267,357,NA,NA,NA,NA
34054,control,39,1,0.5983435830275994,0.7,1,NA,NA,NA,NA,NA,268,357,NA,NA,NA,NA
34054,control,40,1,0.4853263749973849,0.7,1,NA,NA,NA,NA,NA,269,357,NA,NA,NA,NA
34054,control,41,2,0.5033490000059828,0.5,1,NA,NA,NA,NA,NA,270,357,NA,NA,NA,NA
34054,control,42,1,0.31192687500151806,0.7,1,NA,NA,NA,NA,NA,271,357,NA,NA,NA,NA
34054,control,43,2,0.6229670830070972,0.5,0,NA,NA,NA,NA,NA,271,357,NA,NA,NA,NA
34054,control,44,3,0.31908654200378805,0.2,0,NA,NA,NA,NA,NA,271,357,NA,NA,NA,NA
34054,control,45,1,0.4063487499952316,0.7,1,NA,NA,NA,NA,NA,272,357,NA,NA,NA,NA
34054,control,46,2,0.5306739169755019,0.5,1,NA,NA,NA,NA,NA,273,357,NA,NA,NA,NA
34054,control,47,1,0.4606817079766188,0.7,1,NA,NA,NA,NA,NA,274,357,NA,NA,NA,NA
34054,control,48,2,0.472202417004155,0.5,1,NA,NA,NA,NA,NA,275,357,NA,NA,NA,NA
34054,control,49,1,0.372505875013303,0.7,1,NA,NA,NA,NA,NA,276,357,NA,NA,NA,NA
34054,control,50,3,0.3343939160113223,0.2,0,NA,NA,NA,NA,NA,276,357,NA,NA,NA,NA
34054,control,51,2,0.6551149169972632,0.5,0,NA,NA,NA,NA,NA,276,357,NA,NA,NA,NA
34054,control,52,1,0.4373221249843482,0.7,1,NA,NA,NA,NA,NA,277,357,NA,NA,NA,NA
34054,control,53,2,0.6523163340170868,0.5,1,NA,NA,NA,NA,NA,278,357,NA,NA,NA,NA
34054,control,54,1,0.4082663750159554,0.7,1,NA,NA,NA,NA,NA,279,357,NA,NA,NA,NA
34054,control,55,2,0.6073228750028647,0.5,1,NA,NA,NA,NA,NA,280,357,NA,NA,NA,NA
34054,control,56,1,0.6873800409957767,0.7,1,NA,NA,NA,NA,NA,281,357,NA,NA,NA,NA
34054,control,57,3,0.39322374999755993,0.2,0,NA,NA,NA,NA,NA,281,357,NA,NA,NA,NA
34054,control,58,2,0.5485071660077665,0.5,0,NA,NA,NA,NA,NA,281,357,NA,NA,NA,NA
34054,control,59,1,0.3896532500220928,0.7,0,NA,NA,NA,NA,NA,281,357,NA,NA,NA,NA
34054,control,60,2,0.628070500009926,0.5,0,NA,NA,NA,NA,NA,281,357,NA,NA,NA,NA
34066,late_regret,1,2,3.988571415990009,0.2,0,NA,NA,0.5,0.2,0.7,281,357,3,1,2,worst
34066,late_regret,2,1,1.48645845799183,0.5,1,NA,NA,0.5,0.2,0.7,282,357,3,1,2,medium
34066,late_regret,3,1,0.8178380419994937,0.5,1,NA,NA,0.5,0.2,0.7,283,357,3,1,2,medium
34066,late_regret,4,1,0.6496282919979421,0.5,0,NA,NA,0.5,0.2,0.7,283,357,3,1,2,medium
34066,late_regret,5,3,0.951499333998072,0.7,1,NA,NA,0.5,0.2,0.7,284,357,3,1,2,best
34066,late_regret,6,3,0.5850936659990111,0.7,1,NA,NA,0.5,0.2,0.7,285,357,3,1,2,best
34066,late_regret,7,3,0.6793782500026282,0.7,0,NA,NA,0.5,0.2,0.7,285,357,3,1,2,best
34066,late_regret,8,2,0.9870221669989404,0.2,0,NA,NA,0.5,0.2,0.7,285,357,3,1,2,worst
34066,late_regret,9,1,0.46716783300507814,0.5,0,NA,NA,0.5,0.2,0.7,285,357,3,1,2,medium
34066,late_regret,10,2,1.1041545000043698,0.2,0,NA,NA,0.5,0.2,0.7,285,357,3,1,2,worst
34066,late_regret,11,1,0.5154287089972058,0.5,1,NA,NA,0.5,0.2,0.7,286,357,3,1,2,medium
34066,late_regret,12,1,0.7128359589987667,0.5,1,NA,NA,0.5,0.2,0.7,287,357,3,1,2,medium
34066,late_regret,13,3,0.5318164580094162,0.7,1,NA,NA,0.5,0.2,0.7,288,357,3,1,2,best
34066,late_regret,14,3,0.5269083340099314,0.7,0,NA,NA,0.5,0.2,0.7,288,357,3,1,2,best
34066,late_regret,15,1,1.2298900419991696,0.5,0,NA,NA,0.5,0.2,0.7,288,357,3,1,2,medium
34066,late_regret,16,3,0.3452830000023823,0.7,1,NA,NA,0.5,0.2,0.7,289,357,3,1,2,best
34066,late_regret,17,3,0.7139252909983043,0.7,1,NA,NA,0.5,0.2,0.7,290,357,3,1,2,best
34066,late_regret,18,1,0.5533178329933435,0.5,0,NA,NA,0.5,0.2,0.7,290,357,3,1,2,medium
34066,late_regret,19,2,0.7368847499892581,0.2,0,NA,NA,0.5,0.2,0.7,290,357,3,1,2,worst
34066,late_regret,20,3,0.4018764159991406,0.7,0,NA,NA,0.5,0.2,0.7,290,357,3,1,2,best
34066,late_regret,21,1,0.3955800419935258,0.5,1,NA,NA,0.5,0.2,0.7,291,357,3,1,2,medium
34066,late_regret,22,1,0.5178440410090843,0.5,1,NA,NA,0.5,0.2,0.7,292,357,3,1,2,medium
34066,late_regret,23,1,0.4860251249920111,0.5,0,NA,NA,0.5,0.2,0.7,292,357,3,1,2,medium
34066,late_regret,24,3,0.5524461250024615,0.7,1,NA,NA,0.5,0.2,0.7,293,357,3,1,2,best
34066,late_regret,25,3,0.5618940840067808,0.7,1,NA,NA,0.5,0.2,0.7,294,357,3,1,2,best
34066,late_regret,26,3,0.5028015409916406,0.7,1,NA,NA,0.5,0.2,0.7,295,357,3,1,2,best
34066,late_regret,27,3,0.6083530000032624,0.7,0,NA,NA,0.5,0.2,0.7,295,357,3,1,2,best
34066,late_regret,28,1,0.44774175000202376,0.5,0,NA,NA,0.5,0.2,0.7,295,357,3,1,2,medium
34066,late_regret,29,1,0.4231393750087591,0.5,0,NA,NA,0.5,0.2,0.7,295,357,3,1,2,medium
34066,late_regret,30,3,0.5869834169861861,0.7,1,NA,NA,0.5,0.2,0.7,296,357,3,1,2,best
34066,late_regret,31,3,0.33890558300481644,0.7,0,1,2.9031156249984633,0.5,0.2,0.7,296,357,3,1,2,best
34066,late_regret,32,1,0.81601020898961,0.5,0,1,2.0941321249993052,0.5,0.2,0.7,296,357,3,1,2,medium
34066,late_regret,33,2,0.7528721660055453,0.2,0,2,1.214527749994886,0.5,0.2,0.7,296,357,3,1,2,worst
34066,late_regret,34,3,0.5631338340026559,0.7,1,NA,NA,0.5,0.2,0.7,297,357,3,1,2,best
34066,late_regret,35,3,0.560916417001863,0.7,0,1,2.60945425000682,0.5,0.2,0.7,297,357,3,1,2,best
34066,late_regret,36,1,0.00947545899543911,0.5,1,NA,NA,0.5,0.2,0.7,298,357,3,1,2,medium
34066,late_regret,37,1,0.46672541699081194,0.5,1,NA,NA,0.5,0.2,0.7,299,357,3,1,2,medium
34066,late_regret,38,1,0.48872791598842014,0.5,0,1,1.6741218329989351,0.5,0.2,0.7,299,357,3,1,2,medium
34066,late_regret,39,3,0.9084976669983008,0.7,1,NA,NA,0.5,0.2,0.7,300,357,3,1,2,best
34066,late_regret,40,3,0.5628636250039563,0.7,1,NA,NA,0.5,0.2,0.7,301,357,3,1,2,best
34066,late_regret,41,1,2.0969016249873675,0.5,0,2,1.552885334007442,0.5,0.2,0.7,301,357,3,1,2,medium
34066,late_regret,42,3,0.5581755829916801,0.7,0,1,0.8034352920076344,0.5,0.2,0.7,301,357,3,1,2,best
34066,late_regret,43,3,0.3294297499960521,0.7,1,NA,NA,0.5,0.2,0.7,302,357,3,1,2,best
34066,late_regret,44,3,0.4192145420092857,0.7,1,NA,NA,0.5,0.2,0.7,303,357,3,1,2,best
34066,late_regret,45,3,0.6318775000108872,0.7,1,NA,NA,0.5,0.2,0.7,304,357,3,1,2,best
34066,late_regret,46,3,0.42400645899761,0.7,1,NA,NA,0.5,0.2,0.7,305,357,3,1,2,best
34066,late_regret,47,3,0.4762433329888154,0.7,1,NA,NA,0.5,0.2,0.7,306,357,3,1,2,best
34066,late_regret,48,3,0.4495387920032954,0.7,1,NA,NA,0.5,0.2,0.7,307,357,3,1,2,best
34066,late_regret,49,3,0.528868749999674,0.7,0,1,0.4719322499877307,0.5,0.2,0.7,307,357,3,1,2,best
34066,late_regret,50,1,0.6472951670002658,0.5,0,2,2.562016333991778,0.5,0.2,0.7,307,357,3,1,2,medium
34066,late_regret,51,3,0.3554307919985149,0.7,1,NA,NA,0.5,0.2,0.7,308,357,3,1,2,best
34066,late_regret,52,3,0.5078941660030978,0.7,1,NA,NA,0.5,0.2,0.7,309,357,3,1,2,best
34066,late_regret,53,3,0.39598383399425074,0.7,1,NA,NA,0.5,0.2,0.7,310,357,3,1,2,best
34066,late_regret,54,3,0.9273411670001224,0.7,1,NA,NA,0.5,0.2,0.7,311,357,3,1,2,best
34066,late_regret,55,3,0.5487923750042683,0.7,1,NA,NA,0.5,0.2,0.7,312,357,3,1,2,best
34066,late_regret,56,3,0.4836462079983903,0.7,1,NA,NA,0.5,0.2,0.7,313,357,3,1,2,best
34066,late_regret,57,3,0.5441929579974385,0.7,0,1,0.7842001670069294,0.5,0.2,0.7,313,357,3,1,2,best
34066,late_regret,58,3,0.380750041003921,0.7,1,NA,NA,0.5,0.2,0.7,314,357,3,1,2,best
34066,late_regret,59,3,0.38658929101075046,0.7,1,NA,NA,0.5,0.2,0.7,315,357,3,1,2,best
34066,late_regret,60,3,0.4123812500038184,0.7,1,NA,NA,0.5,0.2,0.7,316,357,3,1,2,best
34108,early_regret,1,1,1.7166950420069045,0.5,0,3,2.0442138749931473,0.5,0.7,0.2,316,357,2,1,3,medium
34108,early_regret,2,2,1.5675612080085557,0.7,1,NA,NA,0.5,0.7,0.2,317,357,2,1,3,best
34108,early_regret,3,3,1.1529102080094162,0.2,0,3,1.9631077079975512,0.5,0.7,0.2,317,357,2,1,3,worst
34108,early_regret,4,1,1.0819823750061914,0.5,1,NA,NA,0.5,0.7,0.2,318,357,2,1,3,medium
34108,early_regret,5,1,1.060547750006663,0.5,0,3,1.2482511659909503,0.5,0.7,0.2,318,357,2,1,3,medium
34108,early_regret,6,2,0.6005316250084434,0.7,1,NA,NA,0.5,0.7,0.2,319,357,2,1,3,best
34108,early_regret,7,3,0.7676809169934131,0.2,0,3,1.3433549579931423,0.5,0.7,0.2,319,357,2,1,3,worst
34108,early_regret,8,2,0.9860715420218183,0.7,1,NA,NA,0.5,0.7,0.2,320,357,2,1,3,best
34108,early_regret,9,1,0.8001901250099763,0.5,1,NA,NA,0.5,0.7,0.2,321,357,2,1,3,medium
34108,early_regret,10,2,0.4859247089771088,0.7,1,NA,NA,0.5,0.7,0.2,322,357,2,1,3,best
34108,early_regret,11,3,0.5025354999816045,0.2,0,2,1.0661870000185445,0.5,0.7,0.2,322,357,2,1,3,worst
34108,early_regret,12,2,0.5536647090048064,0.7,1,NA,NA,0.5,0.7,0.2,323,357,2,1,3,best
34108,early_regret,13,1,0.548415750003187,0.5,1,NA,NA,0.5,0.7,0.2,324,357,2,1,3,medium
34108,early_regret,14,2,0.5091678340104409,0.7,1,NA,NA,0.5,0.7,0.2,325,357,2,1,3,best
34108,early_regret,15,1,0.4825636660098098,0.5,1,NA,NA,0.5,0.7,0.2,326,357,2,1,3,medium
34108,early_regret,16,2,0.4507552080031018,0.7,1,NA,NA,0.5,0.7,0.2,327,357,2,1,3,best
34108,early_regret,17,1,0.6683614999928977,0.5,1,NA,NA,0.5,0.7,0.2,328,357,2,1,3,medium
34108,early_regret,18,2,0.3681193749944214,0.7,1,NA,NA,0.5,0.7,0.2,329,357,2,1,3,best
34108,early_regret,19,1,0.31779154200921766,0.5,0,2,0.6657753750041593,0.5,0.7,0.2,329,357,2,1,3,medium
34108,early_regret,20,2,0.42414045901387,0.7,1,NA,NA,0.5,0.7,0.2,330,357,2,1,3,best
34108,early_regret,21,3,0.33673325000563636,0.2,0,2,1.7691853749856818,0.5,0.7,0.2,330,357,2,1,3,worst
34108,early_regret,22,2,0.4864057919767219,0.7,0,2,0.9611250410089268,0.5,0.7,0.2,330,357,2,1,3,best
34108,early_regret,23,2,0.3336248749983497,0.7,1,NA,NA,0.5,0.7,0.2,331,357,2,1,3,best
34108,early_regret,24,2,0.5183377500216011,0.7,1,NA,NA,0.5,0.7,0.2,332,357,2,1,3,best
34108,early_regret,25,2,0.3206521249958314,0.7,1,NA,NA,0.5,0.7,0.2,333,357,2,1,3,best
34108,early_regret,26,2,0.34489120898069814,0.7,1,NA,NA,0.5,0.7,0.2,334,357,2,1,3,best
34108,early_regret,27,2,0.6212293340067845,0.7,0,2,1.517931167007191,0.5,0.7,0.2,334,357,2,1,3,best
34108,early_regret,28,2,0.45500162499956787,0.7,1,NA,NA,0.5,0.7,0.2,335,357,2,1,3,best
34108,early_regret,29,1,0.31315433300915174,0.5,1,NA,NA,0.5,0.7,0.2,336,357,2,1,3,medium
34108,early_regret,30,2,0.6953186249884311,0.7,0,2,1.1635182500176595,0.5,0.7,0.2,336,357,2,1,3,best
34108,early_regret,31,3,0.32229145799647085,0.2,0,NA,NA,0.5,0.7,0.2,336,357,2,1,3,worst
34108,early_regret,32,2,0.5606714999885298,0.7,1,NA,NA,0.5,0.7,0.2,337,357,2,1,3,best
34108,early_regret,33,1,0.4938150410016533,0.5,0,NA,NA,0.5,0.7,0.2,337,357,2,1,3,medium
34108,early_regret,34,2,0.5679931250051595,0.7,1,NA,NA,0.5,0.7,0.2,338,357,2,1,3,best
34108,early_regret,35,2,0.3222001660033129,0.7,1,NA,NA,0.5,0.7,0.2,339,357,2,1,3,best
34108,early_regret,36,2,0.33439675002591684,0.7,1,NA,NA,0.5,0.7,0.2,340,357,2,1,3,best
34108,early_regret,37,2,0.3854390410124324,0.7,1,NA,NA,0.5,0.7,0.2,341,357,2,1,3,best
34108,early_regret,38,2,0.4603077080100775,0.7,1,NA,NA,0.5,0.7,0.2,342,357,2,1,3,best
34108,early_regret,39,2,0.3621846250025555,0.7,1,NA,NA,0.5,0.7,0.2,343,357,2,1,3,best
34108,early_regret,40,2,0.3356057080090977,0.7,0,NA,NA,0.5,0.7,0.2,343,357,2,1,3,best
34108,early_regret,41,3,0.3234075830259826,0.2,1,NA,NA,0.5,0.7,0.2,344,357,2,1,3,worst
34108,early_regret,42,2,0.49422270798822865,0.7,1,NA,NA,0.5,0.7,0.2,345,357,2,1,3,best
34108,early_regret,43,3,0.30518133300938644,0.2,0,NA,NA,0.5,0.7,0.2,345,357,2,1,3,worst
34108,early_regret,44,2,0.37222758401185274,0.7,1,NA,NA,0.5,0.7,0.2,346,357,2,1,3,best
34108,early_regret,45,2,0.3662065420066938,0.7,1,NA,NA,0.5,0.7,0.2,347,357,2,1,3,best
34108,early_regret,46,2,0.5444207079999615,0.7,1,NA,NA,0.5,0.7,0.2,348,357,2,1,3,best
34108,early_regret,47,2,0.5862509160069749,0.7,1,NA,NA,0.5,0.7,0.2,349,357,2,1,3,best
34108,early_regret,48,2,0.46472962500411086,0.7,0,NA,NA,0.5,0.7,0.2,349,357,2,1,3,best
34108,early_regret,49,1,0.4851016669999808,0.5,0,NA,NA,0.5,0.7,0.2,349,357,2,1,3,medium
34108,early_regret,50,3,0.3137399999832269,0.2,0,NA,NA,0.5,0.7,0.2,349,357,2,1,3,worst
34108,early_regret,51,2,0.3673650830169208,0.7,1,NA,NA,0.5,0.7,0.2,350,357,2,1,3,best
34108,early_regret,52,2,0.5425991670053918,0.7,1,NA,NA,0.5,0.7,0.2,351,357,2,1,3,best
34108,early_regret,53,2,0.5580054580059368,0.7,1,NA,NA,0.5,0.7,0.2,352,357,2,1,3,best
34108,early_regret,54,2,0.5288463750039227,0.7,1,NA,NA,0.5,0.7,0.2,353,357,2,1,3,best
34108,early_regret,55,2,0.3726218749943655,0.7,1,NA,NA,0.5,0.7,0.2,354,357,2,1,3,best
34108,early_regret,56,2,0.517900707985973,0.7,1,NA,NA,0.5,0.7,0.2,355,357,2,1,3,best
34108,early_regret,57,2,0.48157554198405705,0.7,1,NA,NA,0.5,0.7,0.2,356,357,2,1,3,best
34108,early_regret,58,1,0.954972417006502,0.5,1,NA,NA,0.5,0.7,0.2,357,357,2,1,3,medium
34108,early_regret,59,3,0.7732768749992829,0.2,0,NA,NA,0.5,0.7,0.2,357,357,2,1,3,worst
34108,early_regret,60,2,0.32845699999597855,0.7,0,NA,NA,0.5,0.7,0.2,357,357,2,1,3,best
